Store,DayOfWeek,Month,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,Promo2
1094,3,12,6350,458,1,1,0,0,2380.0,1
852,1,11,3602,653,1,0,0,0,940.0,1
1001,1,9,6615,773,1,0,0,0,19640.0,1
90,7,1,0,0,0,0,0,0,330.0,0
57,6,2,10311,906,1,0,0,0,420.0,0
1004,4,11,3415,347,1,0,0,0,970.0,1
184,1,11,4973,552,1,0,0,0,3560.0,0
962,4,6,5944,893,1,0,0,0,260.0,0
576,5,3,9102,1247,1,0,0,0,50.0,0
619,4,12,0,0,0,0,3,1,1600.0,1
856,6,8,5799,769,1,0,0,0,3020.0,0
176,5,2,5778,705,1,0,0,0,3770.0,0
338,5,6,8657,669,1,1,0,0,1590.0,1
314,2,9,7169,720,1,1,0,0,3560.0,1
853,4,4,7206,917,1,0,0,0,14040.0,0
6,4,9,5564,692,1,0,0,0,310.0,0
997,1,2,7370,536,1,1,0,0,5840.0,1
527,5,7,9993,934,1,0,0,1,5830.0,0
715,4,8,5319,612,1,0,0,1,14810.0,0
380,2,6,10489,1145,1,0,0,0,2240.0,1
196,6,3,2921,449,1,0,0,0,3850.0,1
1097,3,10,9102,2413,1,0,0,1,720.0,0
17,6,7,2592,320,1,0,0,0,50.0,1
181,6,7,3457,400,1,0,0,0,12610.0,1
1005,1,2,4688,725,1,0,0,0,6480.0,0
47,7,8,0,0,0,0,0,0,270.0,1
112,4,6,5966,754,1,1,0,0,1630.0,0
438,3,4,7230,659,1,1,0,0,1110.0,1
1022,6,11,5762,763,1,0,0,0,1520.0,0
813,4,5,6299,718,1,1,0,0,1560.0,0
452,6,8,4547,430,1,0,0,0,1850.0,1
625,4,12,8256,748,1,1,0,0,1170.0,1
219,5,7,3510,409,1,0,0,1,1640.0,0
68,2,6,7245,1227,1,0,0,0,250.0,1
1065,5,1,4451,540,1,1,0,0,1290.0,1
591,7,6,0,0,0,0,0,0,3340.0,1
195,3,12,14106,1488,1,1,0,0,220.0,0
1103,7,5,0,0,0,0,0,0,1340.0,1
722,7,10,0,0,0,0,0,0,50.0,0
805,4,4,4018,429,1,0,0,0,24770.0,1
137,4,5,9519,979,1,1,0,0,1730.0,1
70,7,7,0,0,0,0,0,1,4840.0,0
324,1,9,4972,715,1,0,0,0,13140.0,1
533,3,7,8008,889,1,0,0,0,5950.0,0
168,1,7,10617,902,1,1,0,0,12540.0,0
611,3,9,4200,355,1,0,0,0,8080.0,1
737,4,1,4790,760,1,0,0,0,100.0,1
196,3,10,6187,851,1,0,0,1,3850.0,1
440,5,3,5673,658,1,1,0,0,3900.0,1
193,6,5,4675,691,1,0,0,0,520.0,0
114,6,9,4785,600,1,0,0,0,4510.0,1
333,3,4,7432,1146,1,0,0,0,3720.0,0
77,3,6,7647,611,1,1,0,0,1090.0,1
199,1,6,7180,616,1,0,0,0,6360.0,1
898,2,12,7765,883,1,0,0,0,18540.0,0
375,2,6,12149,996,1,1,0,1,15710.0,1
124,5,4,5946,743,1,1,0,0,1410.0,0
1055,5,5,9075,1095,1,1,0,0,1980.0,0
229,1,8,10496,862,1,1,0,0,17410.0,1
1104,3,6,6142,496,1,1,0,1,260.0,1
818,4,5,0,0,0,1,1,0,490.0,1
338,3,8,6906,583,1,1,0,1,1590.0,1
150,3,12,8103,809,1,0,0,0,31830.0,0
739,1,11,6665,613,1,0,0,0,2770.0,1
444,3,6,10609,1175,1,1,0,0,1700.0,0
371,1,6,6349,513,1,0,0,0,1970.0,1
942,6,2,7046,573,1,0,0,0,6860.0,1
233,2,4,9409,1079,1,1,0,0,1890.0,0
182,2,3,4927,376,1,0,0,0,1390.0,1
1016,1,7,4438,467,1,0,0,1,550.0,1
529,2,12,14443,1102,1,1,0,0,12920.0,0
810,1,4,5170,456,1,0,0,0,9640.0,0
991,3,5,6083,621,1,0,0,0,1010.0,0
535,6,1,4900,573,1,0,0,0,3570.0,0
188,6,3,4443,462,1,0,0,0,850.0,1
949,6,2,3236,399,1,0,0,0,870.0,0
1073,3,7,6030,870,1,0,0,0,1710.0,1
723,6,10,7126,622,1,0,0,0,5650.0,1
943,1,4,0,0,0,0,2,1,18020.0,0
1096,4,1,4441,522,1,1,0,0,1130.0,1
384,3,5,6214,825,1,0,0,0,130.0,1
147,3,9,7909,875,1,1,0,0,8540.0,0
692,2,9,4969,718,1,0,0,0,40.0,0
84,5,2,13758,1456,1,1,0,0,11810.0,0
349,5,3,7986,795,1,1,0,0,1490.0,0
1101,6,8,6989,820,1,0,0,0,4060.0,0
565,5,6,8853,1032,1,1,0,0,160.0,0
378,6,5,7718,1203,1,0,0,0,2140.0,0
302,7,11,0,0,0,0,0,0,2190.0,1
43,6,8,5281,455,1,0,0,0,4880.0,1
971,3,4,8325,1027,1,1,0,0,1140.0,1
440,1,4,6848,710,1,1,0,0,3900.0,1
758,5,4,5212,721,1,1,0,0,19780.0,0
1096,3,3,4527,609,1,1,0,0,1130.0,1
295,5,1,5300,648,1,1,0,0,210.0,1
187,5,12,10255,1107,1,1,0,0,19360.0,0
596,4,4,3849,613,1,0,0,0,290.0,0
494,7,11,7960,1182,1,0,0,0,1260.0,0
539,1,10,11437,1231,1,1,0,0,770.0,1
321,4,7,6721,640,1,1,0,0,8140.0,1
166,2,7,5117,807,1,0,0,1,100.0,1
1025,3,5,7908,1008,1,0,0,0,720.0,0
756,5,8,17893,2502,1,0,0,0,50.0,1
470,1,12,14033,1949,1,0,0,0,50.0,0
936,5,6,8266,1064,1,1,0,0,580.0,0
1021,2,12,10703,1219,1,1,0,0,1080.0,0
645,1,9,9640,1288,1,0,0,1,90.0,1
355,3,3,7441,1013,1,0,0,0,9720.0,0
204,1,4,0,0,0,0,2,1,5630.0,1
881,3,3,4745,721,1,1,0,0,180.0,1
746,7,2,0,0,0,0,0,0,4330.0,1
105,7,5,0,0,0,0,0,0,6190.0,1
868,4,8,9164,630,1,1,0,1,1360.0,1
346,1,1,8755,716,1,1,0,0,8090.0,0
765,3,6,9120,727,1,1,0,0,25430.0,1
748,5,9,4328,435,1,0,0,0,2380.0,1
1103,6,1,3778,318,1,0,0,0,1340.0,1
23,5,6,4951,475,1,0,0,0,4060.0,0
1058,1,6,11990,955,1,1,0,0,180.0,1
140,7,12,0,0,0,0,0,1,1090.0,1
869,1,3,4614,780,1,0,0,0,230.0,1
193,7,12,0,0,0,0,0,0,520.0,0
857,3,4,7258,873,1,1,0,0,6270.0,1
95,5,5,9989,1145,1,1,0,0,1890.0,0
452,5,3,5347,539,1,1,0,0,1850.0,1
622,2,8,4378,383,1,1,0,1,,0
171,6,5,5695,603,1,0,0,0,2640.0,0
1015,2,10,4865,423,1,0,0,0,9910.0,1
654,7,5,0,0,0,0,0,0,6930.0,0
671,6,2,6132,540,1,0,0,0,2070.0,1
244,3,3,3418,391,1,0,0,0,710.0,1
614,2,3,5732,877,1,0,0,0,1160.0,0
891,3,12,10173,1300,1,1,0,0,350.0,1
506,3,6,5887,732,1,0,0,0,1850.0,1
562,2,3,20272,3263,1,1,0,0,1210.0,0
181,6,3,3598,405,1,0,0,0,12610.0,1
385,6,11,8784,801,1,0,0,0,4580.0,0
17,2,7,8993,1068,1,1,0,0,50.0,1
531,3,1,4392,542,1,1,0,0,4030.0,0
1005,2,11,8124,1082,1,1,0,0,6480.0,0
439,6,11,6183,796,1,0,0,0,1350.0,0
141,1,9,4738,603,1,0,0,0,1540.0,1
835,5,11,5890,737,1,0,0,0,2890.0,1
59,3,6,6488,629,1,1,0,0,2840.0,1
639,6,8,2415,292,1,0,0,0,7780.0,0
974,3,6,13720,1747,1,1,0,0,150.0,1
183,1,6,5703,759,1,0,0,0,9670.0,0
433,6,9,3533,466,1,0,0,0,30030.0,0
954,2,4,5178,740,1,0,0,0,390.0,1
664,4,9,4528,570,1,1,0,0,1680.0,0
1050,5,9,7565,568,1,1,0,0,13170.0,1
331,1,6,6330,908,1,0,0,0,670.0,1
433,3,6,5664,658,1,1,0,0,30030.0,0
413,5,5,6082,829,1,0,0,0,760.0,0
860,5,2,6573,796,1,0,0,0,5980.0,0
1019,7,10,0,0,0,0,0,0,2740.0,1
363,2,4,5942,863,1,0,0,0,250.0,0
243,1,3,5021,770,1,0,0,0,310.0,1
225,4,4,6026,662,1,1,0,0,10180.0,0
842,7,1,0,0,0,0,0,0,1200.0,0
226,4,3,7507,721,1,1,0,0,450.0,0
901,6,6,4669,436,1,0,0,0,3170.0,0
565,7,4,0,0,0,0,0,0,160.0,0
333,2,4,13771,1628,1,1,0,0,3720.0,0
88,4,4,6737,657,1,1,0,0,10690.0,0
1052,1,6,7500,821,1,0,0,0,5080.0,1
245,2,6,11180,1256,1,1,0,0,1310.0,0
459,1,11,12273,1369,1,1,0,0,250.0,1
529,4,1,7066,667,1,1,0,0,12920.0,0
249,3,11,4721,482,1,0,0,0,18010.0,0
425,5,9,3447,481,1,1,0,0,1460.0,0
272,4,5,4766,586,1,0,0,0,16180.0,1
754,7,6,0,0,0,0,0,0,380.0,1
298,3,7,8463,674,1,1,0,0,19840.0,0
918,4,2,5804,628,1,1,0,0,18710.0,0
207,1,5,10319,1309,1,0,0,0,6870.0,0
71,5,7,10501,800,1,1,0,1,17500.0,1
975,4,6,7411,805,1,0,0,0,9630.0,1
857,4,7,8250,893,1,1,0,0,6270.0,1
657,7,4,0,0,0,0,0,0,80.0,1
1056,5,5,3407,334,1,1,0,0,5350.0,1
903,5,6,11982,881,1,0,0,0,7290.0,0
456,2,6,6610,1012,1,0,0,1,140.0,0
914,3,7,7013,895,1,0,0,1,2640.0,1
832,7,3,0,0,0,0,0,0,5070.0,1
896,6,5,6563,1095,1,0,0,0,170.0,0
1015,2,8,4547,464,1,0,0,0,9910.0,1
864,1,7,4363,629,1,0,0,0,1020.0,1
45,3,12,4247,335,1,0,0,0,9710.0,0
915,1,3,8459,641,1,1,0,1,650.0,1
879,1,8,2850,302,1,0,0,1,,1
24,4,5,11799,1050,1,1,0,0,4590.0,1
440,3,8,3888,496,1,0,0,1,3900.0,1
484,6,2,8891,889,1,0,0,0,14300.0,0
644,4,3,7852,887,1,1,0,0,4030.0,1
387,7,7,0,0,0,0,0,0,210.0,1
409,1,7,6780,650,1,1,0,0,840.0,1
1032,1,5,7781,917,1,0,0,0,270.0,1
628,1,3,10796,1187,1,1,0,0,2180.0,0
1010,7,1,0,0,0,0,0,0,4610.0,1
908,6,2,1886,200,1,0,0,0,1980.0,1
982,7,2,0,0,0,0,0,0,21930.0,0
686,1,3,11442,1233,1,1,0,0,20050.0,0
892,7,2,0,0,0,0,0,0,19370.0,0
447,4,11,4699,576,1,1,0,0,1510.0,0
498,3,7,6806,877,1,1,0,0,990.0,1
1053,1,5,7504,957,1,0,0,0,1710.0,0
228,7,3,0,0,0,0,0,0,10800.0,1
310,7,1,0,0,0,0,0,0,2290.0,1
153,1,2,12231,895,1,1,0,0,16240.0,1
1037,5,10,6351,791,1,1,0,0,150.0,0
987,6,3,3781,507,1,0,0,0,1690.0,0
834,5,7,5342,647,1,0,0,1,3470.0,0
843,2,3,14754,1371,1,1,0,1,60.0,0
493,1,2,8292,802,1,1,0,0,1150.0,1
57,1,3,18573,1515,1,1,0,0,420.0,0
1112,3,2,6015,602,1,0,0,0,1880.0,0
353,6,6,3953,1189,1,0,0,0,900.0,1
733,1,8,14149,3237,1,1,0,1,860.0,0
1046,7,4,0,0,0,0,0,0,29070.0,0
748,3,7,3749,376,1,0,0,0,2380.0,1
669,6,12,5495,418,1,0,0,0,17080.0,1
848,1,7,5588,743,1,0,0,0,370.0,1
738,6,3,8359,735,1,0,0,0,5980.0,0
132,7,6,0,0,0,0,0,0,1040.0,1
174,2,3,5219,431,1,1,0,0,13090.0,1
582,7,1,0,0,0,0,0,0,120.0,0
472,4,1,5611,668,1,1,0,0,5030.0,0
249,5,8,4857,592,1,0,0,0,18010.0,0
1043,4,7,7273,1011,1,1,0,0,420.0,0
519,1,2,3933,439,1,0,0,0,2510.0,1
116,4,8,6158,721,1,0,0,0,680.0,0
965,5,4,7314,812,1,1,0,0,110.0,0
214,7,4,0,0,0,0,0,0,8650.0,1
1034,2,4,10555,1050,1,1,0,0,13750.0,0
136,2,1,6055,410,1,1,0,0,2200.0,1
1056,7,5,0,0,0,0,0,0,5350.0,1
599,2,4,9709,884,1,1,0,0,580.0,0
945,5,10,4143,538,1,1,0,0,12480.0,0
628,3,12,9274,1004,1,1,0,0,2180.0,0
725,4,4,5083,608,1,0,0,0,17540.0,0
907,1,10,5711,755,1,0,0,0,250.0,0
677,5,9,9392,722,1,1,0,0,1740.0,1
965,2,6,6326,759,1,0,0,0,110.0,0
780,7,6,0,0,0,0,0,0,18160.0,0
350,1,4,11151,705,1,1,0,1,8880.0,1
321,7,12,0,0,0,0,0,0,8140.0,1
665,4,3,7803,1228,1,1,0,0,90.0,1
256,2,4,10661,1515,1,0,0,1,80.0,1
262,4,3,15328,2758,1,0,0,1,1180.0,0
742,3,5,8498,874,1,1,0,0,4380.0,0
1026,7,12,0,0,0,0,0,0,450.0,1
63,4,6,5504,522,1,0,0,1,3700.0,1
668,3,10,8190,1025,1,1,0,1,1270.0,0
209,7,8,1960,224,1,0,0,0,11680.0,1
496,2,12,6527,723,1,0,0,0,2780.0,0
671,5,1,5794,503,1,0,0,1,2070.0,1
720,4,7,10515,871,1,1,0,1,15320.0,1
163,3,7,8523,925,1,1,0,0,1480.0,0
316,2,5,10828,933,1,1,0,0,9000.0,0
250,6,3,6745,625,1,0,0,0,3520.0,1
532,4,6,11792,1247,1,1,0,0,1070.0,0
952,7,4,0,0,0,0,0,0,6300.0,0
792,4,12,0,0,0,0,3,1,17280.0,1
980,2,2,5166,496,1,0,0,0,4420.0,0
485,5,4,0,0,0,1,2,1,3270.0,1
1039,3,11,7658,1013,1,0,0,0,70.0,1
744,2,9,0,0,0,1,0,1,1370.0,1
52,6,11,8371,566,1,0,0,0,450.0,1
24,5,1,8419,813,1,0,0,1,4590.0,1
546,5,2,12013,1484,1,0,0,0,580.0,0
454,6,5,2520,302,1,0,0,0,26450.0,0
768,4,6,12852,1332,1,1,0,0,2630.0,0
104,4,10,8656,1150,1,0,0,1,390.0,0
119,5,1,4543,566,1,0,0,0,2100.0,0
627,3,12,7668,739,1,1,0,0,3970.0,0
706,5,9,6027,572,1,1,0,0,7830.0,1
268,7,9,0,0,0,0,0,0,4520.0,0
800,4,8,3637,368,1,0,0,1,2020.0,0
208,3,3,3698,523,1,1,0,1,300.0,0
248,2,4,9252,1187,1,1,0,0,340.0,1
485,5,8,4082,389,1,0,0,1,3270.0,1
1043,3,7,6531,1008,1,0,0,1,420.0,0
1081,4,12,9801,1387,1,1,0,0,400.0,0
445,4,8,8868,1303,1,1,0,1,240.0,0
217,3,1,5004,641,1,1,0,0,3150.0,0
693,5,6,9332,625,1,1,0,0,450.0,1
362,3,3,6812,930,1,0,0,0,340.0,0
347,4,5,3452,289,1,0,0,1,9360.0,1
276,4,7,3622,514,1,0,0,1,2960.0,1
217,5,2,5077,668,1,1,0,0,3150.0,0
997,5,8,4363,419,1,0,0,0,5840.0,1
323,6,12,9361,725,1,0,0,0,8400.0,1
309,3,3,8599,689,1,1,0,1,8740.0,1
791,1,7,6870,800,1,0,0,1,5950.0,0
877,3,2,6856,1002,1,1,0,0,29190.0,0
280,3,2,6830,556,1,1,0,0,18640.0,1
1045,2,6,9847,1190,1,0,0,0,26990.0,0
427,4,2,8561,834,1,1,0,0,70.0,1
126,5,12,6665,626,1,1,0,0,3370.0,1
1035,5,10,5377,647,1,1,0,1,27150.0,0
365,7,6,0,0,0,0,0,0,2410.0,1
210,7,5,0,0,0,0,0,0,970.0,1
769,1,4,10831,3422,1,0,0,0,840.0,1
595,5,1,13783,1585,1,1,0,0,1130.0,0
864,7,8,0,0,0,0,0,0,1020.0,1
80,3,12,0,0,0,0,3,1,7910.0,0
552,6,5,3914,392,1,0,0,0,4260.0,1
232,3,12,4884,351,1,1,0,0,13570.0,1
1068,1,11,5628,371,1,1,0,0,5010.0,1
426,5,7,4476,592,1,0,0,1,250.0,0
615,1,5,0,0,0,0,1,0,730.0,0
854,1,12,6309,639,1,0,0,0,4770.0,1
1104,2,12,4228,319,1,0,0,1,260.0,1
959,3,4,7432,802,1,0,0,1,1060.0,0
465,7,5,0,0,0,0,0,0,10890.0,0
124,1,4,0,0,0,0,2,1,1410.0,0
43,7,1,0,0,0,0,0,0,4880.0,1
672,5,4,10226,1375,1,1,0,0,240.0,0
109,3,5,5720,639,1,1,0,0,3300.0,0
407,1,3,5275,413,1,1,0,1,5890.0,1
1051,3,3,12987,1158,1,0,0,0,200.0,1
686,7,5,0,0,0,0,0,0,20050.0,0
819,1,8,7234,736,1,0,0,0,720.0,0
179,6,9,5766,859,1,0,0,0,480.0,0
552,7,2,0,0,0,0,0,0,4260.0,1
937,1,6,9436,753,1,1,0,0,2810.0,1
468,5,7,5261,604,1,0,0,1,5260.0,0
498,4,8,5657,749,1,0,0,1,990.0,1
768,2,3,9435,1141,1,0,0,0,2630.0,0
450,7,1,0,0,0,0,0,0,5780.0,1
273,3,1,6900,646,1,1,0,0,8480.0,0
381,3,5,9108,1016,1,1,0,0,1800.0,1
827,6,5,20858,2775,1,0,0,0,250.0,0
475,7,11,0,0,0,0,0,0,140.0,0
188,4,2,3539,352,1,0,0,0,850.0,1
683,7,7,0,0,0,0,0,0,2850.0,0
547,2,1,3991,330,1,0,0,0,8990.0,1
545,5,9,7804,834,1,0,0,0,5020.0,1
852,6,8,2828,346,1,0,0,1,940.0,1
566,4,5,0,0,0,0,1,1,3620.0,1
378,5,2,6088,885,1,1,0,0,2140.0,0
431,5,7,9934,1022,1,1,0,0,4520.0,0
394,7,2,0,0,0,0,0,0,10850.0,0
816,4,3,3817,607,1,0,0,0,460.0,0
673,6,3,9188,748,1,0,0,0,15170.0,1
49,5,4,5459,447,1,0,0,0,18010.0,0
620,3,6,8352,775,1,1,0,1,5440.0,1
1102,2,4,7707,732,1,1,0,0,850.0,1
602,3,3,6836,668,1,1,0,0,2710.0,1
357,4,2,5777,829,1,0,0,0,2060.0,0
720,2,7,5298,605,1,0,0,0,15320.0,1
247,4,10,8913,723,1,1,0,1,70.0,1
914,1,8,13351,1330,1,1,0,1,2640.0,1
856,7,5,0,0,0,0,0,0,3020.0,0
979,6,1,3460,432,1,0,0,0,2270.0,1
859,1,9,6207,655,1,0,0,0,21770.0,0
68,2,6,7652,1176,1,1,0,0,250.0,1
75,1,6,4900,565,1,0,0,0,22440.0,0
561,6,6,5548,496,1,0,0,0,14300.0,0
808,1,10,9593,748,1,1,0,0,18620.0,1
16,5,5,9106,1011,1,1,0,0,3270.0,0
536,5,1,8694,973,1,1,0,0,4700.0,1
1015,4,5,4835,464,1,0,0,0,9910.0,1
161,2,5,8011,871,1,1,0,0,2970.0,0
494,7,5,7277,1059,1,0,0,0,1260.0,0
352,3,10,6665,674,1,0,0,0,6360.0,1
248,2,4,8461,1306,1,0,0,1,340.0,1
286,3,4,9218,652,1,1,0,1,1460.0,0
86,4,5,0,0,0,0,1,0,480.0,1
954,7,12,0,0,0,0,0,0,390.0,1
256,6,4,10228,1289,1,0,0,0,80.0,1
525,5,4,11971,935,1,1,0,0,1870.0,0
1077,4,2,5283,549,1,0,0,0,3750.0,1
793,7,7,0,0,0,0,0,0,2710.0,0
1070,5,12,0,0,0,0,3,1,400.0,0
436,5,6,4687,527,1,0,0,0,2300.0,0
307,4,9,3646,402,1,1,0,0,18660.0,0
957,5,12,7906,840,1,0,0,0,1420.0,0
104,2,6,12983,1452,1,1,0,0,390.0,0
206,6,2,4088,475,1,0,0,0,380.0,1
122,2,9,7343,874,1,1,0,0,58260.0,0
455,2,6,6795,464,1,1,0,0,7660.0,0
334,5,10,3889,462,1,0,0,1,4040.0,1
1061,4,1,5848,459,1,0,0,1,8110.0,0
206,4,10,8129,1005,1,0,0,1,380.0,1
535,4,10,7748,989,1,0,0,0,3570.0,0
501,2,1,4215,476,1,0,0,0,1620.0,0
121,3,6,5151,509,1,1,0,0,3570.0,1
179,6,6,5858,831,1,0,0,0,480.0,0
535,4,3,10882,1173,1,1,0,0,3570.0,0
85,5,5,11360,1643,1,1,1,0,1870.0,0
89,2,9,6370,629,1,1,0,1,2380.0,1
24,2,2,11866,984,1,1,0,0,4590.0,1
739,3,7,10053,819,1,0,0,0,2770.0,1
820,2,1,9130,996,1,0,0,0,1650.0,1
963,7,12,0,0,0,0,0,0,23620.0,0
1033,4,10,11569,1113,1,0,0,0,7680.0,0
549,7,5,0,0,0,0,0,0,2330.0,0
665,1,2,12440,1623,1,1,0,0,90.0,1
229,4,8,9230,741,1,1,0,1,17410.0,1
368,3,9,6510,571,1,0,0,1,1450.0,1
1072,6,7,3727,371,1,0,0,0,5380.0,1
353,6,2,4110,1125,1,0,0,0,900.0,1
206,4,2,7008,896,1,0,0,0,380.0,1
742,6,3,7976,866,1,0,0,0,4380.0,0
1114,5,7,23750,3675,1,1,0,0,870.0,0
456,2,2,8408,1098,1,1,0,0,140.0,0
956,7,10,0,0,0,0,0,0,2330.0,1
1,2,1,4806,532,1,1,0,0,1270.0,0
910,4,4,8639,785,1,1,0,1,12480.0,1
374,7,12,0,0,0,0,0,0,1150.0,0
1065,7,4,0,0,0,0,0,0,1290.0,1
532,4,5,0,0,0,0,1,0,1070.0,0
184,1,2,3932,287,1,1,0,0,3560.0,0
954,4,4,7953,964,1,1,0,0,390.0,1
933,5,1,6763,869,1,0,0,0,6270.0,0
269,2,12,15313,1717,1,1,0,0,60.0,0
720,2,4,5550,601,1,0,0,0,15320.0,1
350,4,4,5361,433,1,0,0,0,8880.0,1
296,4,1,7973,777,1,1,0,0,9580.0,1
86,6,11,4864,693,1,0,0,0,480.0,1
985,6,7,7133,749,1,0,0,0,490.0,1
736,6,1,4942,468,1,0,0,0,1650.0,1
946,1,9,5846,693,1,1,0,0,2220.0,1
323,1,5,8251,705,1,1,0,0,8400.0,1
732,2,4,5752,620,1,1,0,0,35280.0,0
1089,1,5,0,0,0,0,1,0,5220.0,0
1076,7,5,0,0,0,0,0,0,90.0,1
847,4,8,5855,845,1,0,0,1,190.0,1
478,7,12,0,0,0,0,0,0,1940.0,0
997,6,10,4795,418,1,0,0,0,5840.0,1
371,2,1,8411,616,1,1,0,1,1970.0,1
463,1,1,9212,1414,1,1,0,0,4160.0,0
101,1,8,9703,925,1,1,0,0,2440.0,1
455,6,2,7135,472,1,0,0,0,7660.0,0
783,6,3,5816,592,1,0,0,0,15490.0,0
444,4,3,9232,1125,1,0,0,0,1700.0,0
459,4,1,8283,1193,1,0,0,0,250.0,1
418,4,1,6509,654,1,0,0,0,1060.0,1
994,5,2,5666,511,1,1,0,0,2290.0,1
963,1,7,17596,1373,1,1,0,1,23620.0,0
874,2,4,2936,424,1,0,0,0,3210.0,0
230,2,10,6351,802,1,1,0,1,6680.0,0
889,2,12,1899,260,1,0,0,1,18670.0,0
441,4,6,5080,636,1,0,0,0,2530.0,0
64,3,12,17184,1024,1,1,0,0,22560.0,1
1020,6,11,13117,1576,1,0,0,0,40.0,0
1069,6,5,2757,380,1,0,0,0,18050.0,1
882,4,7,6514,756,1,1,0,1,30.0,0
570,2,1,4862,700,1,1,0,0,180.0,0
120,2,10,6263,589,1,1,0,1,2290.0,1
869,3,2,4433,780,1,0,0,1,230.0,1
311,6,11,5733,657,1,0,0,0,680.0,0
882,2,7,7251,883,1,1,0,0,30.0,0
199,7,4,0,0,0,0,0,0,6360.0,1
348,3,3,7343,652,1,0,0,0,16490.0,1
133,7,2,0,0,0,0,0,0,270.0,1
169,7,8,0,0,0,0,0,0,980.0,1
792,7,3,0,0,0,0,0,0,17280.0,1
444,4,6,9954,1126,1,1,0,0,1700.0,0
868,3,12,12218,740,1,1,0,0,1360.0,1
196,3,5,6754,798,1,1,0,0,3850.0,1
88,3,4,6439,700,1,1,0,0,10690.0,0
678,4,1,5234,688,1,0,0,0,3250.0,1
600,6,11,7085,661,1,0,0,0,17340.0,1
447,3,4,4663,581,1,1,0,1,1510.0,0
1070,6,8,6681,862,1,0,0,1,400.0,0
578,4,2,7386,652,1,1,0,0,12700.0,0
855,7,2,0,0,0,0,0,0,3440.0,1
390,6,9,8826,914,1,0,0,0,1600.0,0
250,4,11,7695,632,1,1,0,0,3520.0,1
214,2,12,11595,801,1,1,0,0,8650.0,1
185,2,5,5703,485,1,0,0,1,1860.0,0
907,6,4,6102,799,1,0,0,0,250.0,0
420,2,7,5592,486,1,1,0,0,250.0,1
636,2,1,3543,523,1,0,0,0,720.0,1
156,1,7,10798,890,1,1,0,1,2020.0,1
1103,2,7,5658,430,1,1,0,0,1340.0,1
1091,4,9,6161,597,1,0,0,0,9990.0,0
87,2,6,6858,853,1,1,0,0,560.0,0
1078,7,10,0,0,0,0,0,0,670.0,1
481,6,12,6835,631,1,0,0,0,7470.0,1
1030,4,4,3996,388,1,1,0,0,36410.0,0
610,5,8,4501,539,1,1,0,1,660.0,0
744,1,2,9473,984,1,1,0,0,1370.0,1
164,1,5,0,0,0,0,1,0,1160.0,1
290,7,6,0,0,0,0,0,0,4150.0,0
461,1,9,5588,519,1,1,0,0,1790.0,1
755,5,10,10304,862,1,1,0,1,13130.0,0
928,7,10,0,0,0,0,0,0,1090.0,1
1076,3,12,4345,600,1,1,0,0,90.0,1
594,1,10,6182,647,1,1,0,0,1790.0,0
286,3,7,6806,548,1,1,0,1,1460.0,0
932,5,5,9049,882,1,1,0,0,15700.0,1
661,2,6,5494,501,1,0,0,0,2140.0,0
677,6,4,8316,742,1,0,0,0,1740.0,1
855,5,3,5724,664,1,1,0,0,3440.0,1
836,2,11,6041,780,1,0,0,0,2720.0,0
373,7,1,0,0,0,0,0,0,11120.0,1
841,5,1,3928,496,1,1,0,0,27650.0,0
514,3,6,7348,681,1,1,0,0,1200.0,1
694,6,4,8705,837,1,0,0,0,460.0,1
1106,6,12,3638,421,1,0,0,0,5330.0,1
1033,2,1,10152,1070,1,0,0,0,7680.0,0
873,5,1,3500,420,1,0,0,0,2040.0,0
916,1,12,6316,811,1,0,0,1,90.0,0
1112,1,6,16062,1145,1,1,0,0,1880.0,0
555,2,3,7487,530,1,1,0,1,1560.0,1
599,2,4,7392,773,1,0,0,0,580.0,0
619,5,5,4221,461,1,1,0,0,1600.0,1
555,5,5,5472,439,1,1,0,0,1560.0,1
17,5,3,5092,659,1,0,0,0,50.0,1
1041,4,6,4673,604,1,0,0,0,1600.0,1
396,6,10,4928,566,1,0,0,0,23130.0,0
852,2,9,3738,587,1,0,0,0,940.0,1
418,3,4,7145,732,1,1,0,1,1060.0,1
403,2,10,7479,710,1,1,0,1,4970.0,0
430,3,7,8922,655,1,1,0,0,12870.0,0
679,7,12,0,0,0,0,0,0,4140.0,0
336,1,4,20026,2453,1,1,0,0,190.0,0
569,2,4,5490,762,1,0,0,1,1340.0,0
586,1,1,16177,2255,1,1,0,0,250.0,0
972,4,3,2730,340,1,0,0,0,14960.0,0
986,7,1,0,0,0,0,0,0,620.0,1
929,7,11,0,0,0,0,0,0,4820.0,0
460,4,1,4706,401,1,1,0,0,34050.0,0
75,5,12,10054,946,1,1,0,0,22440.0,0
234,5,4,12574,1113,1,1,0,0,4370.0,0
1092,7,5,0,0,0,0,0,0,300.0,1
143,4,12,9896,803,1,1,0,0,2930.0,0
704,1,1,13856,1325,1,1,0,0,1910.0,0
837,1,12,4039,550,1,0,0,0,14600.0,0
656,2,4,3617,460,1,1,0,0,410.0,1
890,3,11,4117,333,1,0,0,0,4450.0,1
290,2,3,12772,1053,1,1,0,0,4150.0,0
317,6,7,5685,644,1,0,0,0,3140.0,1
96,2,11,4201,537,1,0,0,0,8780.0,1
861,2,2,1786,315,1,1,0,0,740.0,1
