Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,Promo2
1039,3,2013-10-02,7457,920,1,0,0,0,70.0,1
469,3,2013-03-20,13034,1630,1,1,0,0,710.0,0
1052,5,2013-11-22,7587,791,1,1,0,0,5080.0,1
378,6,2013-03-30,7211,1063,1,0,0,0,2140.0,0
676,2,2015-04-28,9270,2001,1,1,0,0,1410.0,0
396,4,2013-01-10,11826,1342,1,1,0,0,23130.0,0
707,2,2013-11-05,10966,1198,1,1,0,0,2900.0,0
293,5,2015-05-15,6226,786,1,0,0,1,140.0,0
746,7,2014-03-16,0,0,0,0,0,0,4330.0,1
819,3,2014-11-19,4224,433,1,0,0,0,720.0,0
168,6,2014-07-12,4473,446,1,0,0,0,12540.0,0
376,2,2014-09-23,6283,796,1,0,0,0,160.0,0
287,4,2013-03-28,10640,1031,1,1,0,1,2740.0,1
543,7,2014-10-05,0,0,0,0,0,0,1080.0,0
426,2,2015-05-05,5996,704,1,1,0,0,250.0,0
411,1,2014-03-31,13254,912,1,1,0,0,8460.0,0
487,5,2013-04-26,7655,795,1,1,0,0,2180.0,1
698,3,2015-07-08,15871,1886,1,0,0,0,1790.0,0
84,4,2015-01-15,10881,1175,1,1,0,0,11810.0,0
830,2,2013-01-08,7179,609,1,1,0,0,6320.0,1
153,1,2014-09-08,5827,588,1,0,0,0,16240.0,1
25,3,2013-12-04,13358,1768,1,1,0,0,430.0,0
852,3,2014-06-25,3823,512,1,0,0,0,940.0,1
232,4,2015-02-05,3825,336,1,1,0,1,13570.0,1
477,6,2013-11-23,6377,466,1,0,0,0,770.0,1
132,7,2014-03-09,0,0,0,0,0,0,1040.0,1
168,4,2013-02-14,6876,747,1,0,0,0,12540.0,0
1058,4,2013-09-05,5264,589,1,0,0,0,180.0,1
566,7,2014-04-27,0,0,0,0,0,0,3620.0,1
51,5,2014-05-23,8414,567,1,1,0,0,10570.0,1
886,5,2015-01-09,7184,665,1,1,0,0,12430.0,0
149,3,2015-05-06,6014,473,1,1,0,0,2610.0,1
310,2,2013-05-28,8992,786,1,1,0,0,2290.0,1
12,7,2013-10-27,0,0,0,0,0,0,1070.0,1
1008,2,2014-04-29,7085,835,1,1,0,1,30.0,0
16,3,2015-06-03,9548,987,1,1,0,1,3270.0,0
486,1,2014-06-09,0,0,0,0,1,0,2320.0,1
55,5,2015-06-12,4799,586,1,0,0,0,720.0,0
324,1,2013-04-08,10260,1173,1,1,0,0,13140.0,1
348,7,2014-05-04,0,0,0,0,0,0,16490.0,1
276,7,2014-03-30,0,0,0,0,0,0,2960.0,1
605,2,2015-04-07,6336,477,1,0,0,1,10310.0,1
114,3,2015-02-04,5670,585,1,1,0,1,4510.0,1
779,5,2015-02-13,6930,751,1,0,0,1,16990.0,0
108,1,2013-06-17,12793,980,1,1,0,0,2190.0,0
1075,2,2014-05-06,12106,1106,1,1,0,0,1410.0,0
848,7,2014-11-30,0,0,0,0,0,0,370.0,1
906,7,2014-09-07,0,0,0,0,0,0,90.0,0
586,2,2013-04-02,14415,2333,1,0,0,1,250.0,0
214,5,2013-09-13,9289,740,1,1,0,0,8650.0,1
759,7,2013-12-01,0,0,0,0,0,0,110.0,1
589,7,2014-10-19,0,0,0,0,0,0,360.0,1
679,2,2013-07-02,11139,1069,1,1,0,1,4140.0,0
984,3,2014-08-06,6830,766,1,1,0,1,440.0,1
729,6,2013-05-11,10205,1063,1,0,0,0,8980.0,0
706,3,2014-04-30,8342,699,1,1,0,0,7830.0,1
964,2,2014-07-08,6145,989,1,0,0,0,270.0,1
863,5,2015-04-03,0,0,0,1,2,1,21370.0,0
1022,4,2013-10-10,7528,840,1,1,0,0,1520.0,0
499,6,2015-05-16,5906,850,1,0,0,0,450.0,1
597,6,2014-12-27,3667,547,1,0,0,0,150.0,1
468,7,2014-10-19,0,0,0,0,0,0,5260.0,0
1,7,2015-01-25,0,0,0,0,0,0,1270.0,0
702,5,2013-05-24,4086,346,1,0,0,1,8550.0,1
450,5,2014-08-29,7443,941,1,0,0,1,5780.0,1
1014,1,2014-06-23,11428,1366,1,0,0,0,210.0,1
1017,6,2013-08-24,3883,667,1,0,0,0,110.0,0
472,7,2013-12-15,0,0,0,0,0,0,5030.0,0
467,4,2013-10-24,12782,1574,1,1,0,1,20390.0,0
923,5,2014-09-05,5601,661,1,1,0,0,280.0,0
682,2,2014-11-25,15216,2172,1,1,0,0,150.0,0
1063,5,2015-07-24,2903,432,1,0,0,1,6250.0,0
456,4,2014-02-20,5773,898,1,1,0,0,140.0,0
34,5,2013-11-08,7441,1032,1,1,0,0,2240.0,0
317,4,2015-01-29,4550,454,1,1,0,0,3140.0,1
1089,7,2013-04-14,0,0,0,0,0,0,5220.0,0
108,2,2015-07-21,10181,747,1,0,0,0,2190.0,0
472,7,2015-03-15,0,0,0,0,0,0,5030.0,0
539,1,2015-05-04,13622,1286,1,1,0,0,770.0,1
112,3,2014-02-05,6942,813,1,1,0,0,1630.0,0
767,7,2014-11-30,0,0,0,0,0,0,13080.0,0
483,3,2014-12-10,4727,641,1,0,0,0,2310.0,1
62,2,2013-07-30,8604,887,1,1,0,1,2050.0,0
283,7,2015-02-15,0,0,0,0,0,0,2260.0,1
1046,3,2013-05-15,8504,675,1,1,0,1,29070.0,0
604,6,2013-06-08,7158,560,1,0,0,0,10950.0,0
912,7,2015-01-11,0,0,0,0,0,0,3100.0,0
308,5,2014-04-11,7480,830,1,0,0,0,1070.0,1
953,3,2015-02-18,5580,548,1,1,0,0,19830.0,1
800,5,2014-12-19,6865,574,1,1,0,0,2020.0,0
194,2,2013-04-23,3872,341,1,1,0,0,16970.0,1
989,6,2015-05-30,3423,357,1,0,0,0,1640.0,1
1073,6,2015-01-10,4267,533,1,0,0,0,1710.0,1
703,5,2014-10-24,3538,392,1,1,0,0,80.0,0
302,6,2013-10-05,3447,316,1,0,0,0,2190.0,1
540,5,2015-04-24,4994,362,1,0,0,0,810.0,1
772,3,2015-02-25,3414,482,1,0,0,0,1850.0,0
972,3,2015-01-14,3378,389,1,1,0,0,14960.0,0
43,2,2013-10-22,7524,634,1,1,0,1,4880.0,1
793,6,2014-08-09,3630,398,1,0,0,0,2710.0,0
1015,5,2013-04-05,5524,512,1,0,0,1,9910.0,1
138,4,2015-01-01,0,0,0,0,1,1,25360.0,0
393,1,2014-10-06,7859,738,1,1,0,1,4820.0,0
1036,4,2014-04-03,5194,492,1,1,0,0,9560.0,1
128,3,2014-09-24,6011,559,1,0,0,0,2000.0,1
558,4,2013-06-20,3487,487,1,1,0,1,3000.0,0
944,6,2013-06-22,8208,1297,1,0,0,0,1670.0,0
423,2,2014-03-11,7607,1402,1,0,0,0,1270.0,0
452,1,2014-07-28,7456,600,1,1,0,1,1850.0,1
924,7,2013-04-21,0,0,0,0,0,0,6420.0,1
611,4,2013-08-01,5895,504,1,1,0,1,8080.0,1
834,1,2013-07-08,4966,649,1,0,0,1,3470.0,0
144,2,2013-02-26,6289,629,1,0,0,0,16570.0,0
20,7,2014-03-30,0,0,0,0,0,0,2340.0,1
164,7,2015-02-15,0,0,0,0,0,0,1160.0,1
159,3,2013-03-13,5195,564,1,0,0,0,8530.0,0
1006,1,2014-11-17,5911,839,1,0,0,0,3890.0,1
1081,2,2013-09-24,7277,1111,1,1,0,0,400.0,0
609,4,2014-03-27,3840,465,1,0,0,0,2070.0,0
905,7,2015-07-05,0,0,0,0,0,0,90.0,0
127,7,2013-09-01,0,0,0,0,0,0,1350.0,1
728,7,2013-09-01,0,0,0,0,0,0,13990.0,1
608,7,2014-12-07,0,0,0,0,0,0,18370.0,1
327,2,2014-05-06,8365,993,1,1,0,0,1390.0,0
640,7,2015-06-21,0,0,0,0,0,0,8040.0,0
1004,1,2013-07-29,8116,614,1,1,0,0,970.0,1
1010,6,2014-09-27,9234,884,1,0,0,0,4610.0,1
766,1,2015-04-27,9094,673,1,1,0,0,9820.0,0
1108,4,2014-07-17,7301,727,1,1,0,0,540.0,0
319,6,2013-09-21,4662,576,1,0,0,0,570.0,1
222,7,2013-11-03,0,0,0,0,0,0,2170.0,0
959,5,2015-02-27,8938,878,1,0,0,0,1060.0,0
588,3,2013-09-04,5221,653,1,0,0,0,15720.0,0
253,2,2014-12-16,11159,1089,1,1,0,0,250.0,1
921,1,2013-12-09,9880,1192,1,0,0,0,840.0,0
471,5,2013-10-04,7554,681,1,0,0,0,5300.0,1
926,2,2015-03-31,14540,817,1,1,0,1,5150.0,1
697,4,2015-07-30,11477,945,1,1,0,1,3780.0,1
684,5,2015-04-03,0,0,0,1,2,1,680.0,1
453,4,2013-07-18,11732,1353,1,1,0,1,75860.0,0
351,3,2013-10-09,6256,536,1,1,0,0,5290.0,1
907,3,2013-11-27,5560,689,1,0,0,0,250.0,0
1106,6,2015-01-31,2819,330,1,0,0,0,5330.0,1
271,7,2014-09-14,0,0,0,0,0,0,420.0,1
474,7,2013-10-27,0,0,0,0,0,0,14810.0,1
826,7,2014-09-21,0,0,0,0,0,0,7980.0,0
677,7,2014-03-02,0,0,0,0,0,0,1740.0,1
726,6,2013-05-25,4678,502,1,0,0,0,40540.0,0
196,6,2014-05-03,4048,599,1,0,0,0,3850.0,1
113,5,2013-04-05,6505,633,1,0,0,1,20930.0,0
372,2,2014-11-11,9019,729,1,1,0,0,4880.0,1
481,2,2014-08-26,3404,346,1,0,0,1,7470.0,1
470,1,2014-05-05,15361,1849,1,1,0,0,50.0,0
346,4,2013-02-07,6095,563,1,1,0,0,8090.0,0
309,5,2014-12-05,8532,684,1,1,0,0,8740.0,1
76,6,2015-01-31,7848,815,1,0,0,0,19960.0,0
776,1,2015-01-05,5596,651,1,1,0,1,700.0,1
77,4,2014-06-26,5396,520,1,0,0,0,1090.0,1
427,6,2013-04-06,5658,654,1,0,0,0,70.0,1
742,5,2013-11-22,7640,901,1,1,0,0,4380.0,0
1065,5,2013-04-05,4134,495,1,0,0,1,1290.0,1
552,2,2013-06-25,5857,640,1,0,0,0,4260.0,1
109,1,2014-08-18,8146,851,1,1,0,1,3300.0,0
28,4,2014-11-13,4567,529,1,1,0,0,1200.0,1
369,7,2014-08-31,0,0,0,0,0,1,5870.0,0
355,2,2013-03-05,10742,1282,1,1,0,0,9720.0,0
797,6,2013-10-12,3190,343,1,0,0,0,2090.0,1
491,7,2013-06-16,0,0,0,0,0,0,4680.0,1
1106,2,2013-08-20,4458,566,1,0,0,0,5330.0,1
372,7,2013-08-25,0,0,0,0,0,0,4880.0,1
184,3,2014-03-19,7028,646,1,1,0,0,3560.0,0
1030,7,2015-01-25,0,0,0,0,0,0,36410.0,0
678,2,2014-03-11,5714,721,1,0,0,0,3250.0,1
1111,2,2013-03-26,6569,594,1,1,0,1,1900.0,1
689,7,2013-09-15,0,0,0,0,0,0,15040.0,0
374,3,2014-04-23,5763,759,1,0,0,1,1150.0,0
504,5,2013-07-12,5932,854,1,0,0,1,820.0,0
425,6,2013-10-26,1693,253,1,0,0,0,1460.0,0
942,7,2014-10-05,0,0,0,0,0,0,6860.0,1
431,7,2013-01-06,0,0,0,0,0,0,4520.0,0
949,2,2015-03-10,3426,367,1,0,0,0,870.0,0
1070,3,2015-05-06,7873,893,1,1,0,0,400.0,0
526,6,2014-04-26,6195,950,1,0,0,0,120.0,1
780,6,2013-02-02,2583,299,1,0,0,0,18160.0,0
207,6,2014-02-01,8562,1030,1,0,0,0,6870.0,0
843,7,2015-04-12,0,0,0,0,0,0,60.0,0
974,2,2015-07-14,15228,1841,1,1,0,0,150.0,1
185,6,2014-12-06,8020,552,1,0,0,0,1860.0,0
607,5,2013-05-03,5770,595,1,1,0,0,350.0,1
1014,1,2014-04-21,0,0,0,0,2,1,210.0,1
747,2,2013-01-08,8969,746,1,1,0,0,45740.0,0
552,2,2013-10-08,11546,903,1,1,0,0,4260.0,1
45,4,2014-11-06,5900,437,1,1,0,0,9710.0,0
629,1,2013-11-18,10760,899,1,1,0,0,510.0,1
205,1,2015-04-20,5674,807,1,0,0,0,110.0,0
332,7,2013-09-01,0,0,0,0,0,0,1840.0,0
807,7,2014-08-03,0,0,0,0,0,1,3870.0,0
723,4,2013-12-19,9580,727,1,1,0,0,5650.0,1
815,4,2015-07-30,7983,666,1,1,0,0,590.0,1
1057,3,2013-01-09,6323,576,1,1,0,0,3230.0,0
7,5,2015-05-22,9488,1025,1,1,0,0,24000.0,0
82,5,2014-11-14,10917,979,1,1,0,0,22390.0,1
599,2,2013-09-24,8432,737,1,1,0,0,580.0,0
342,4,2014-06-19,0,0,0,1,1,1,15770.0,1
300,5,2013-05-24,6024,793,1,0,0,0,120.0,1
211,2,2013-03-12,11311,1412,1,0,0,0,350.0,0
763,2,2013-05-21,5671,583,1,0,0,0,32240.0,0
550,3,2015-01-07,5764,471,1,1,0,1,50.0,0
935,7,2015-06-07,0,0,0,0,0,0,22350.0,0
982,7,2013-01-13,0,0,0,0,0,0,21930.0,0
739,5,2015-05-29,10755,813,1,0,0,1,2770.0,1
766,3,2013-01-02,4891,447,1,0,0,1,9820.0,0
543,6,2015-06-27,1590,142,1,0,0,0,1080.0,0
606,3,2013-03-27,7816,769,1,1,0,1,2260.0,0
332,6,2013-07-13,1607,232,1,0,0,0,1840.0,0
753,3,2013-12-04,10061,816,1,1,0,0,540.0,1
222,4,2013-08-08,3629,501,1,0,0,0,2170.0,0
832,5,2014-10-31,7688,692,1,0,0,1,5070.0,1
304,6,2013-05-18,5611,823,1,0,0,0,1950.0,0
876,7,2015-06-14,0,0,0,0,0,0,21790.0,1
190,1,2013-05-13,9118,769,1,1,0,0,1470.0,1
506,5,2014-05-16,5832,732,1,0,0,0,1850.0,1
1024,4,2014-10-02,7451,930,1,1,0,0,1990.0,0
678,2,2014-07-01,9173,1011,1,1,0,0,3250.0,1
308,5,2013-09-06,6878,795,1,0,0,0,1070.0,1
38,3,2013-11-06,6274,485,1,1,0,0,1090.0,0
543,5,2015-03-13,1937,202,1,0,0,0,1080.0,0
532,2,2015-01-13,11680,1330,1,1,0,0,1070.0,0
836,4,2013-10-10,6207,754,1,1,0,0,2720.0,0
789,5,2014-07-18,2990,427,1,1,0,0,9770.0,0
651,7,2014-08-17,0,0,0,0,0,0,200.0,0
701,7,2015-06-21,0,0,0,0,0,0,1450.0,1
465,4,2014-05-15,5771,475,1,0,0,0,10890.0,0
885,7,2014-11-09,0,0,0,0,0,0,480.0,0
658,4,2015-06-25,4466,501,1,0,0,0,520.0,1
934,6,2014-11-29,6079,552,1,0,0,0,5460.0,1
210,5,2013-11-01,0,0,0,0,1,0,970.0,1
218,5,2013-07-05,5404,789,1,1,0,0,640.0,1
596,5,2013-05-10,4380,709,1,0,0,1,290.0,0
935,7,2015-06-14,0,0,0,0,0,0,22350.0,0
199,4,2013-08-22,5807,524,1,0,0,0,6360.0,1
972,1,2014-10-13,2864,355,1,0,0,0,14960.0,0
910,5,2013-11-22,6086,649,1,1,0,0,12480.0,1
753,1,2013-04-01,0,0,0,0,2,1,540.0,1
451,5,2013-05-17,5726,502,1,1,0,0,2460.0,1
442,4,2015-06-11,2971,362,1,0,0,0,500.0,1
889,4,2015-04-30,7326,726,1,1,0,0,18670.0,0
11,2,2015-03-24,6661,997,1,0,0,0,960.0,1
358,2,2013-01-22,11584,1230,1,1,0,0,2890.0,0
731,5,2014-08-15,7140,819,1,0,0,1,15270.0,1
601,6,2013-05-04,5110,464,1,0,0,0,8220.0,1
154,2,2015-07-14,9818,787,1,1,0,0,16420.0,0
624,1,2014-03-03,5451,468,1,1,0,0,6920.0,0
1051,4,2014-10-23,7105,957,1,1,0,0,200.0,1
142,7,2014-02-16,0,0,0,0,0,0,1090.0,0
135,4,2014-09-11,4626,468,1,0,0,0,5190.0,1
662,1,2013-09-30,7804,764,1,0,0,0,1070.0,0
428,3,2014-03-19,6362,514,1,1,0,0,2960.0,1
375,6,2013-07-27,3386,308,1,0,0,0,15710.0,1
234,5,2014-08-01,12634,1100,1,1,0,1,4370.0,0
584,1,2014-04-07,3629,368,1,0,0,0,1360.0,1
458,5,2013-08-16,8000,710,1,1,0,1,3390.0,0
398,3,2014-09-10,4293,539,1,0,0,0,1540.0,1
697,7,2013-03-10,0,0,0,0,0,0,3780.0,1
551,7,2014-06-01,0,0,0,0,0,0,2190.0,0
969,4,2014-05-01,0,0,0,1,1,0,600.0,1
972,1,2015-01-12,5729,539,1,1,0,0,14960.0,0
849,3,2014-06-25,5679,719,1,0,0,0,5000.0,0
491,6,2014-07-19,6602,611,1,0,0,0,4680.0,1
1089,5,2014-04-11,9637,981,1,0,0,0,5220.0,0
511,4,2015-01-08,4287,672,1,1,0,0,2060.0,0
678,4,2015-04-09,8225,824,1,0,0,1,3250.0,1
267,2,2014-12-16,16899,1739,1,1,0,0,2460.0,0
542,2,2013-09-24,6889,571,1,1,0,0,7280.0,1
22,1,2015-04-06,0,0,0,0,2,1,1040.0,1
814,3,2013-05-01,0,0,0,1,1,0,24530.0,0
212,2,2015-03-31,6647,464,1,1,0,0,15050.0,0
1005,2,2013-04-23,6608,1009,1,1,0,0,6480.0,0
290,5,2014-08-08,6794,657,1,1,0,1,4150.0,0
570,5,2013-04-19,4051,643,1,0,0,0,180.0,0
440,2,2014-11-25,5888,639,1,1,0,0,3900.0,1
836,7,2014-10-05,0,0,0,0,0,0,2720.0,0
325,5,2013-04-12,6438,660,1,1,0,0,350.0,1
445,7,2013-07-07,0,0,0,0,0,0,240.0,0
84,5,2013-12-20,20529,1994,1,1,0,0,11810.0,0
146,6,2014-03-22,5854,638,1,0,0,0,8050.0,1
966,2,2013-07-09,5410,587,1,0,0,0,760.0,0
23,6,2014-11-29,5504,513,1,0,0,0,4060.0,0
254,2,2014-07-15,3594,271,1,1,0,0,330.0,1
1112,6,2014-06-14,8054,722,1,0,0,0,1880.0,0
1046,3,2015-01-21,6030,539,1,0,0,0,29070.0,0
549,1,2014-10-06,6181,700,1,1,0,0,2330.0,0
16,7,2014-10-12,0,0,0,0,0,0,3270.0,0
287,7,2013-06-30,0,0,0,0,0,0,2740.0,1
523,2,2015-06-23,12280,1493,1,0,0,0,50.0,0
471,4,2014-01-02,6483,571,1,0,0,1,5300.0,1
212,7,2014-02-23,0,0,0,0,0,0,15050.0,0
782,1,2013-06-24,4053,458,1,0,0,0,5390.0,1
951,3,2015-05-20,8598,753,1,1,0,0,710.0,1
255,6,2014-01-18,6318,721,1,0,0,0,4630.0,1
321,1,2013-11-11,4094,417,1,0,0,0,8140.0,1
303,7,2014-08-17,0,0,0,0,0,0,15430.0,1
195,5,2013-10-18,8372,1128,1,0,0,0,220.0,0
751,7,2014-07-13,0,0,0,0,0,0,650.0,0
157,2,2014-09-30,12111,1166,1,1,0,0,2950.0,0
273,3,2015-07-15,7957,735,1,1,0,1,8480.0,0
537,6,2015-04-04,5938,639,1,0,0,0,600.0,1
781,7,2013-03-17,0,0,0,0,0,0,630.0,0
789,5,2013-07-19,3016,441,1,1,0,0,9770.0,0
1046,4,2014-09-04,9395,734,1,1,0,0,29070.0,0
827,6,2015-02-21,14242,1838,1,0,0,0,250.0,0
96,3,2013-12-04,8614,753,1,1,0,0,8780.0,1
178,7,2014-08-03,0,0,0,0,0,0,1710.0,0
302,4,2015-06-11,2724,255,1,0,0,0,2190.0,1
738,1,2014-06-16,11083,836,1,1,0,0,5980.0,0
264,6,2014-08-30,5281,727,1,0,0,0,180.0,0
953,2,2014-08-26,3891,473,1,0,0,1,19830.0,1
247,6,2013-03-16,8526,705,1,0,0,0,70.0,1
947,2,2013-03-26,9545,1155,1,1,0,1,460.0,1
657,7,2013-02-03,0,0,0,0,0,0,80.0,1
1082,7,2014-01-12,0,0,0,0,0,0,440.0,0
1023,5,2013-05-24,5181,604,1,0,0,0,3740.0,1
809,4,2013-10-17,7694,705,1,0,0,0,12770.0,0
464,3,2015-05-06,10107,1134,1,1,0,0,520.0,0
151,1,2015-03-30,10880,832,1,1,0,0,4360.0,0
159,7,2015-06-28,0,0,0,0,0,0,8530.0,0
874,7,2015-04-12,0,0,0,0,0,0,3210.0,0
812,1,2014-02-10,6652,873,1,0,0,0,2590.0,0
751,6,2014-01-18,3815,575,1,0,0,0,650.0,0
888,6,2014-12-27,8739,880,1,0,0,0,4450.0,1
999,1,2013-08-19,8397,673,1,0,0,1,15140.0,1
440,7,2013-03-10,0,0,0,0,0,0,3900.0,1
1088,1,2013-09-30,5360,512,1,0,0,0,4300.0,1
260,7,2014-09-28,0,0,0,0,0,0,540.0,0
539,6,2015-05-23,12134,1184,1,0,0,0,770.0,1
774,2,2015-02-10,5247,754,1,0,0,0,640.0,0
608,3,2013-08-28,10568,1070,1,1,0,1,18370.0,1
564,4,2015-07-09,6124,517,1,0,0,1,6540.0,1
388,1,2013-10-07,16635,1518,1,1,0,0,2260.0,0
672,4,2014-03-13,6061,1005,1,0,0,0,240.0,0
602,6,2014-12-27,4129,429,1,0,0,1,2710.0,1
881,2,2013-07-02,5781,865,1,1,0,0,180.0,1
878,7,2015-03-29,0,0,0,0,0,0,1100.0,0
407,7,2014-05-18,0,0,0,0,0,0,5890.0,1
676,1,2013-05-20,11610,1970,1,0,1,0,1410.0,0
75,4,2014-08-21,6509,688,1,1,0,1,22440.0,0
538,7,2015-01-18,0,0,0,0,0,0,990.0,0
719,6,2013-12-21,8635,739,1,0,0,0,8190.0,1
706,6,2013-02-16,6297,556,1,0,0,0,7830.0,1
169,4,2014-08-14,0,0,0,0,0,1,980.0,1
691,3,2014-10-22,7177,542,1,1,0,0,3030.0,1
873,5,2013-03-29,0,0,0,1,2,1,2040.0,0
610,4,2015-03-12,3613,471,1,0,0,0,660.0,0
579,7,2013-04-07,0,0,0,0,0,0,20970.0,0
278,7,2014-04-20,0,0,0,0,0,0,9260.0,0
853,2,2013-09-03,8432,1061,1,0,0,1,14040.0,0
692,6,2015-01-31,4220,531,1,0,0,0,40.0,0
1113,5,2013-02-15,5437,677,1,0,0,0,9260.0,0
528,2,2013-12-10,9893,959,1,0,0,0,20620.0,1
274,4,2015-07-23,5725,1260,1,0,0,0,3640.0,1
974,7,2013-09-08,0,0,0,0,0,0,150.0,1
230,6,2015-05-09,8169,984,1,0,0,0,6680.0,0
701,1,2015-01-19,4595,598,1,0,0,0,1450.0,1
96,5,2014-09-19,5302,561,1,1,0,0,8780.0,1
1032,2,2015-04-14,12603,1276,1,1,0,0,270.0,1
738,3,2014-04-09,8153,645,1,0,0,0,5980.0,0
660,1,2013-05-20,0,0,0,0,1,0,1200.0,1
961,1,2014-04-14,8549,793,1,1,0,1,9430.0,0
372,3,2015-07-29,10047,733,1,1,0,1,4880.0,1
152,1,2013-07-22,4803,601,1,0,0,1,1780.0,0
409,4,2014-10-30,5270,499,1,0,0,1,840.0,1
737,1,2014-12-15,12707,1402,1,1,0,0,100.0,1
404,2,2015-03-24,4434,613,1,0,0,0,1420.0,1
591,6,2014-03-08,3717,338,1,0,0,0,3340.0,1
623,2,2015-05-12,6602,841,1,0,0,0,4080.0,1
348,1,2013-01-21,9237,724,1,1,0,0,16490.0,1
240,2,2013-07-09,3932,402,1,0,0,1,1110.0,0
62,4,2013-02-14,6140,758,1,0,0,0,2050.0,0
769,5,2013-03-15,9803,2957,1,0,0,0,840.0,1
510,6,2014-08-30,5578,559,1,0,0,0,8260.0,0
343,4,2013-09-12,7884,746,1,1,0,0,18650.0,1
58,4,2013-06-20,6020,491,1,1,0,0,7340.0,1
126,6,2015-03-14,4471,449,1,0,0,0,3370.0,1
476,5,2013-06-14,5931,680,1,0,0,0,8300.0,0
718,1,2013-08-26,9587,973,1,1,0,0,1100.0,0
488,1,2015-02-16,5626,505,1,1,0,0,2890.0,0
723,1,2013-11-11,4744,468,1,0,0,0,5650.0,1
1105,3,2013-03-20,3052,340,1,1,0,0,330.0,1
62,7,2014-11-23,0,0,0,0,0,0,2050.0,0
408,2,2015-06-16,5816,523,1,1,0,0,1560.0,1
978,7,2013-06-09,0,0,0,0,0,0,3890.0,0
439,4,2013-09-26,6430,810,1,1,0,0,1350.0,0
330,7,2015-02-08,0,0,0,0,0,0,370.0,1
4,1,2014-08-25,10919,1513,1,0,0,0,620.0,0
210,7,2013-11-10,0,0,0,0,0,0,970.0,1
771,2,2013-09-03,4949,585,1,0,0,1,20640.0,0
602,4,2015-01-29,7836,653,1,1,0,0,2710.0,1
427,2,2014-04-22,5769,704,1,0,0,1,70.0,1
11,1,2013-12-30,11656,1568,1,0,0,1,960.0,1
267,2,2013-12-10,9437,1118,1,0,0,0,2460.0,0
453,7,2015-04-26,2077,287,1,0,0,0,75860.0,0
893,5,2014-06-13,5333,743,1,0,0,1,130.0,1
331,6,2015-06-27,3523,455,1,0,0,0,670.0,1
301,2,2014-09-02,6309,689,1,1,0,0,4510.0,0
227,3,2013-09-11,6256,551,1,1,0,0,2370.0,0
957,7,2014-08-31,0,0,0,0,0,0,1420.0,0
1003,3,2013-10-30,5309,645,1,0,0,1,170.0,1
221,2,2014-02-18,6093,558,1,1,0,0,13530.0,0
813,5,2014-01-10,6281,720,1,1,0,0,1560.0,0
979,4,2013-01-31,5437,587,1,0,0,0,2270.0,1
688,6,2013-11-23,1411,147,1,0,0,0,18760.0,1
495,4,2013-05-02,6612,479,1,1,0,0,5470.0,1
653,4,2013-07-25,4501,397,1,0,0,1,7520.0,1
210,7,2014-01-26,0,0,0,0,0,0,970.0,1
533,6,2014-05-17,6721,616,1,0,0,0,5950.0,0
771,3,2013-03-27,7901,766,1,1,0,1,20640.0,0
1081,2,2014-11-11,9136,1294,1,1,0,0,400.0,0
482,1,2013-09-02,6930,863,1,0,0,0,2550.0,0
481,6,2013-02-16,4639,473,1,0,0,0,7470.0,1
744,5,2014-04-18,0,0,0,1,2,1,1370.0,1
332,4,2013-10-03,0,0,0,0,1,0,1840.0,0
957,6,2013-05-18,4445,479,1,0,0,0,1420.0,0
540,7,2013-04-14,0,0,0,0,0,0,810.0,1
686,6,2013-05-18,2529,312,1,0,0,0,20050.0,0
731,4,2014-12-11,8077,806,1,0,0,0,15270.0,1
982,4,2013-07-11,7318,689,1,0,0,0,21930.0,0
499,1,2014-06-30,7046,852,1,1,0,0,450.0,1
718,3,2014-12-31,5038,525,1,0,0,1,1100.0,0
887,4,2013-12-05,9583,735,1,1,0,0,19700.0,1
104,7,2013-05-26,0,0,0,0,0,0,390.0,0
534,1,2015-01-12,10533,700,1,1,0,0,1200.0,1
601,4,2014-02-20,4829,379,1,1,0,0,8220.0,1
544,3,2015-07-15,16718,1926,1,1,0,1,250.0,1
63,1,2015-02-02,8183,682,1,1,0,0,3700.0,1
1104,1,2014-03-10,4174,363,1,0,0,0,260.0,1
582,4,2014-04-17,8911,1099,1,1,0,1,120.0,0
465,3,2014-05-07,9188,681,1,1,0,0,10890.0,0
482,5,2015-01-09,7794,859,1,1,0,0,2550.0,0
33,6,2015-01-24,7039,716,1,0,0,0,1320.0,0
870,4,2014-11-13,6389,886,1,1,0,0,780.0,0
187,5,2014-11-14,7187,941,1,1,0,0,19360.0,0
834,3,2013-04-17,4433,544,1,0,0,0,3470.0,0
9,5,2014-02-21,6381,582,1,1,0,0,2030.0,0
497,7,2015-04-12,0,0,0,0,0,0,1610.0,0
336,2,2013-05-28,17694,2301,1,1,0,0,190.0,0
826,3,2013-08-07,7330,656,1,0,0,1,7980.0,0
550,5,2013-09-13,6423,550,1,1,0,0,50.0,0
587,3,2014-04-09,7534,563,1,0,0,0,330.0,1
1065,1,2013-01-28,3628,480,1,0,0,0,1290.0,1
915,1,2014-02-17,7889,550,1,1,0,0,650.0,1
784,3,2014-03-12,6945,804,1,0,0,0,560.0,1
705,4,2013-08-08,6333,808,1,0,0,1,4140.0,1
137,1,2014-03-03,12091,1209,1,1,0,1,1730.0,1
