Store,DayOfWeek,Sales,Open,Promo,StateHoliday,SchoolHoliday,Promo2,Month,Customers_binned,CompetitionDistance_binned
552,5,5769,1,0,0,0,1,1,"(451,902]","(20,7604]"
540,1,5870,1,0,0,0,1,7,"(0,451]","(20,7604]"
571,3,6547,1,1,0,0,1,4,"(451,902]","(20,7604]"
410,6,6442,1,0,0,0,1,5,"(451,902]","(20,7604]"
613,7,0,0,0,0,0,1,2,,"(20,7604]"
223,5,5859,1,0,0,1,1,8,"(451,902]","(20,7604]"
565,6,5095,1,0,0,0,0,1,"(451,902]","(20,7604]"
868,4,8970,1,1,0,1,1,1,"(451,902]","(20,7604]"
224,5,5571,1,0,0,1,1,8,"(0,451]","(7604,15188]"
537,1,4916,1,0,0,0,1,7,"(451,902]","(20,7604]"
502,4,17630,1,1,0,0,1,12,"(1804,2255]","(20,7604]"
337,3,3398,1,0,0,0,1,6,"(0,451]","(7604,15188]"
456,2,5261,1,0,0,0,0,11,"(451,902]","(20,7604]"
169,7,0,0,0,0,0,1,6,,"(20,7604]"
987,5,7121,1,0,0,1,0,1,"(902,1353]","(20,7604]"
411,7,0,0,0,0,1,0,12,,"(7604,15188]"
594,4,3751,1,1,0,0,0,1,"(0,451]","(20,7604]"
748,1,4314,1,0,0,0,1,9,"(0,451]","(20,7604]"
828,3,4874,1,1,0,1,0,5,"(451,902]","(20,7604]"
176,3,5655,1,1,0,0,0,1,"(451,902]","(20,7604]"
501,4,4638,1,0,0,0,0,3,"(451,902]","(20,7604]"
822,1,11146,1,1,0,0,1,2,"(451,902]","(20,7604]"
169,2,8644,1,1,0,0,1,3,"(451,902]","(20,7604]"
57,2,10899,1,1,0,0,0,2,"(902,1353]","(20,7604]"
121,3,5434,1,1,0,0,1,3,"(451,902]","(20,7604]"
664,6,3428,1,0,0,0,0,9,"(0,451]","(20,7604]"
398,1,6468,1,0,0,0,1,8,"(451,902]","(20,7604]"
65,7,0,0,0,0,0,1,8,,"(7604,15188]"
130,4,0,0,0,3,1,1,12,,"(20,7604]"
649,7,0,0,0,0,0,0,12,,"(7604,15188]"
150,6,7753,1,0,0,0,0,6,"(451,902]","(30356,37940]"
190,1,10210,1,1,0,0,1,7,"(451,902]","(20,7604]"
755,1,12634,1,1,0,0,0,1,"(902,1353]","(7604,15188]"
321,3,3568,1,0,0,1,1,2,"(0,451]","(7604,15188]"
315,5,5959,1,1,0,1,0,7,"(451,902]","(37940,45524]"
736,5,5121,1,0,0,0,1,1,"(451,902]","(20,7604]"
683,4,9330,1,0,0,1,0,4,"(451,902]","(20,7604]"
685,1,10839,1,1,0,0,1,3,"(451,902]","(20,7604]"
1039,3,7457,1,0,0,0,1,10,"(902,1353]","(20,7604]"
469,3,13034,1,1,0,0,0,3,"(1353,1804]","(20,7604]"
1052,5,7587,1,1,0,0,1,11,"(451,902]","(20,7604]"
378,6,7211,1,0,0,0,0,3,"(902,1353]","(20,7604]"
676,2,9270,1,1,0,0,0,4,"(1804,2255]","(20,7604]"
396,4,11826,1,1,0,0,0,1,"(902,1353]","(22772,30356]"
707,2,10966,1,1,0,0,0,11,"(902,1353]","(20,7604]"
293,5,6226,1,0,0,1,0,5,"(451,902]","(20,7604]"
746,7,0,0,0,0,0,1,3,,"(20,7604]"
819,3,4224,1,0,0,0,0,11,"(0,451]","(20,7604]"
168,6,4473,1,0,0,0,0,7,"(0,451]","(7604,15188]"
376,2,6283,1,0,0,0,0,9,"(451,902]","(20,7604]"
287,4,10640,1,1,0,1,1,3,"(902,1353]","(20,7604]"
543,7,0,0,0,0,0,0,10,,"(20,7604]"
426,2,5996,1,1,0,0,0,5,"(451,902]","(20,7604]"
411,1,13254,1,1,0,0,0,3,"(902,1353]","(7604,15188]"
487,5,7655,1,1,0,0,1,4,"(451,902]","(20,7604]"
698,3,15871,1,0,0,0,0,7,"(1804,2255]","(20,7604]"
84,4,10881,1,1,0,0,0,1,"(902,1353]","(7604,15188]"
830,2,7179,1,1,0,0,1,1,"(451,902]","(20,7604]"
153,1,5827,1,0,0,0,1,9,"(451,902]","(15188,22772]"
25,3,13358,1,1,0,0,0,12,"(1353,1804]","(20,7604]"
852,3,3823,1,0,0,0,1,6,"(451,902]","(20,7604]"
232,4,3825,1,1,0,1,1,2,"(0,451]","(7604,15188]"
477,6,6377,1,0,0,0,1,11,"(451,902]","(20,7604]"
132,7,0,0,0,0,0,1,3,,"(20,7604]"
168,4,6876,1,0,0,0,0,2,"(451,902]","(7604,15188]"
1058,4,5264,1,0,0,0,1,9,"(451,902]","(20,7604]"
566,7,0,0,0,0,0,1,4,,"(20,7604]"
51,5,8414,1,1,0,0,1,5,"(451,902]","(7604,15188]"
886,5,7184,1,1,0,0,0,1,"(451,902]","(7604,15188]"
149,3,6014,1,1,0,0,1,5,"(451,902]","(20,7604]"
310,2,8992,1,1,0,0,1,5,"(451,902]","(20,7604]"
12,7,0,0,0,0,0,1,10,,"(20,7604]"
1008,2,7085,1,1,0,1,0,4,"(451,902]","(20,7604]"
16,3,9548,1,1,0,1,0,6,"(902,1353]","(20,7604]"
486,1,0,0,0,1,0,1,6,,"(20,7604]"
55,5,4799,1,0,0,0,0,6,"(451,902]","(20,7604]"
324,1,10260,1,1,0,0,1,4,"(902,1353]","(7604,15188]"
348,7,0,0,0,0,0,1,5,,"(15188,22772]"
276,7,0,0,0,0,0,1,3,,"(20,7604]"
605,2,6336,1,0,0,1,1,4,"(451,902]","(7604,15188]"
114,3,5670,1,1,0,1,1,2,"(451,902]","(20,7604]"
779,5,6930,1,0,0,1,0,2,"(451,902]","(15188,22772]"
108,1,12793,1,1,0,0,0,6,"(902,1353]","(20,7604]"
1075,2,12106,1,1,0,0,0,5,"(902,1353]","(20,7604]"
848,7,0,0,0,0,0,1,11,,"(20,7604]"
906,7,0,0,0,0,0,0,9,,"(20,7604]"
586,2,14415,1,0,0,1,0,4,"(2255,2706]","(20,7604]"
214,5,9289,1,1,0,0,1,9,"(451,902]","(7604,15188]"
759,7,0,0,0,0,0,1,12,,"(20,7604]"
589,7,0,0,0,0,0,1,10,,"(20,7604]"
679,2,11139,1,1,0,1,0,7,"(902,1353]","(20,7604]"
984,3,6830,1,1,0,1,1,8,"(451,902]","(20,7604]"
729,6,10205,1,0,0,0,0,5,"(902,1353]","(7604,15188]"
706,3,8342,1,1,0,0,1,4,"(451,902]","(7604,15188]"
964,2,6145,1,0,0,0,1,7,"(902,1353]","(20,7604]"
863,5,0,0,1,2,1,0,4,,"(15188,22772]"
1022,4,7528,1,1,0,0,0,10,"(451,902]","(20,7604]"
499,6,5906,1,0,0,0,1,5,"(451,902]","(20,7604]"
597,6,3667,1,0,0,0,1,12,"(451,902]","(20,7604]"
468,7,0,0,0,0,0,0,10,,"(20,7604]"
1,7,0,0,0,0,0,0,1,,"(20,7604]"
702,5,4086,1,0,0,1,1,5,"(0,451]","(7604,15188]"
450,5,7443,1,0,0,1,1,8,"(902,1353]","(20,7604]"
1014,1,11428,1,0,0,0,1,6,"(1353,1804]","(20,7604]"
1017,6,3883,1,0,0,0,0,8,"(451,902]","(20,7604]"
472,7,0,0,0,0,0,0,12,,"(20,7604]"
467,4,12782,1,1,0,1,0,10,"(1353,1804]","(15188,22772]"
923,5,5601,1,1,0,0,0,9,"(451,902]","(20,7604]"
682,2,15216,1,1,0,0,0,11,"(1804,2255]","(20,7604]"
1063,5,2903,1,0,0,1,0,7,"(0,451]","(20,7604]"
456,4,5773,1,1,0,0,0,2,"(451,902]","(20,7604]"
34,5,7441,1,1,0,0,0,11,"(902,1353]","(20,7604]"
317,4,4550,1,1,0,0,1,1,"(451,902]","(20,7604]"
1089,7,0,0,0,0,0,0,4,,"(20,7604]"
108,2,10181,1,0,0,0,0,7,"(451,902]","(20,7604]"
472,7,0,0,0,0,0,0,3,,"(20,7604]"
539,1,13622,1,1,0,0,1,5,"(902,1353]","(20,7604]"
112,3,6942,1,1,0,0,0,2,"(451,902]","(20,7604]"
767,7,0,0,0,0,0,0,11,,"(7604,15188]"
483,3,4727,1,0,0,0,1,12,"(451,902]","(20,7604]"
62,2,8604,1,1,0,1,0,7,"(451,902]","(20,7604]"
283,7,0,0,0,0,0,1,2,,"(20,7604]"
1046,3,8504,1,1,0,1,0,5,"(451,902]","(22772,30356]"
604,6,7158,1,0,0,0,0,6,"(451,902]","(7604,15188]"
912,7,0,0,0,0,0,0,1,,"(20,7604]"
308,5,7480,1,0,0,0,1,4,"(451,902]","(20,7604]"
953,3,5580,1,1,0,0,1,2,"(451,902]","(15188,22772]"
800,5,6865,1,1,0,0,0,12,"(451,902]","(20,7604]"
194,2,3872,1,1,0,0,1,4,"(0,451]","(15188,22772]"
989,6,3423,1,0,0,0,1,5,"(0,451]","(20,7604]"
1073,6,4267,1,0,0,0,1,1,"(451,902]","(20,7604]"
703,5,3538,1,1,0,0,0,10,"(0,451]","(20,7604]"
302,6,3447,1,0,0,0,1,10,"(0,451]","(20,7604]"
540,5,4994,1,0,0,0,1,4,"(0,451]","(20,7604]"
772,3,3414,1,0,0,0,0,2,"(451,902]","(20,7604]"
972,3,3378,1,1,0,0,0,1,"(0,451]","(7604,15188]"
43,2,7524,1,1,0,1,1,10,"(451,902]","(20,7604]"
793,6,3630,1,0,0,0,0,8,"(0,451]","(20,7604]"
1015,5,5524,1,0,0,1,1,4,"(451,902]","(7604,15188]"
138,4,0,0,0,1,1,0,1,,"(22772,30356]"
393,1,7859,1,1,0,1,0,10,"(451,902]","(20,7604]"
1036,4,5194,1,1,0,0,1,4,"(451,902]","(7604,15188]"
128,3,6011,1,0,0,0,1,9,"(451,902]","(20,7604]"
558,4,3487,1,1,0,1,0,6,"(451,902]","(20,7604]"
944,6,8208,1,0,0,0,0,6,"(902,1353]","(20,7604]"
423,2,7607,1,0,0,0,0,3,"(1353,1804]","(20,7604]"
452,1,7456,1,1,0,1,1,7,"(451,902]","(20,7604]"
924,7,0,0,0,0,0,1,4,,"(20,7604]"
611,4,5895,1,1,0,1,1,8,"(451,902]","(7604,15188]"
834,1,4966,1,0,0,1,0,7,"(451,902]","(20,7604]"
144,2,6289,1,0,0,0,0,2,"(451,902]","(15188,22772]"
20,7,0,0,0,0,0,1,3,,"(20,7604]"
164,7,0,0,0,0,0,1,2,,"(20,7604]"
159,3,5195,1,0,0,0,0,3,"(451,902]","(7604,15188]"
1006,1,5911,1,0,0,0,1,11,"(451,902]","(20,7604]"
1081,2,7277,1,1,0,0,0,9,"(902,1353]","(20,7604]"
609,4,3840,1,0,0,0,0,3,"(451,902]","(20,7604]"
905,7,0,0,0,0,0,0,7,,"(20,7604]"
127,7,0,0,0,0,0,1,9,,"(20,7604]"
728,7,0,0,0,0,0,1,9,,"(7604,15188]"
608,7,0,0,0,0,0,1,12,,"(15188,22772]"
327,2,8365,1,1,0,0,0,5,"(902,1353]","(20,7604]"
640,7,0,0,0,0,0,0,6,,"(7604,15188]"
1004,1,8116,1,1,0,0,1,7,"(451,902]","(20,7604]"
1010,6,9234,1,0,0,0,1,9,"(451,902]","(20,7604]"
766,1,9094,1,1,0,0,0,4,"(451,902]","(7604,15188]"
1108,4,7301,1,1,0,0,0,7,"(451,902]","(20,7604]"
319,6,4662,1,0,0,0,1,9,"(451,902]","(20,7604]"
222,7,0,0,0,0,0,0,11,,"(20,7604]"
959,5,8938,1,0,0,0,0,2,"(451,902]","(20,7604]"
588,3,5221,1,0,0,0,0,9,"(451,902]","(15188,22772]"
253,2,11159,1,1,0,0,1,12,"(902,1353]","(20,7604]"
921,1,9880,1,0,0,0,0,12,"(902,1353]","(20,7604]"
471,5,7554,1,0,0,0,1,10,"(451,902]","(20,7604]"
926,2,14540,1,1,0,1,1,3,"(451,902]","(20,7604]"
697,4,11477,1,1,0,1,1,7,"(902,1353]","(20,7604]"
684,5,0,0,1,2,1,1,4,,"(20,7604]"
453,4,11732,1,1,0,1,0,7,"(902,1353]","(68276,75860]"
351,3,6256,1,1,0,0,1,10,"(451,902]","(20,7604]"
907,3,5560,1,0,0,0,0,11,"(451,902]","(20,7604]"
1106,6,2819,1,0,0,0,1,1,"(0,451]","(20,7604]"
271,7,0,0,0,0,0,1,9,,"(20,7604]"
474,7,0,0,0,0,0,1,10,,"(7604,15188]"
826,7,0,0,0,0,0,0,9,,"(7604,15188]"
677,7,0,0,0,0,0,1,3,,"(20,7604]"
726,6,4678,1,0,0,0,0,5,"(451,902]","(37940,45524]"
196,6,4048,1,0,0,0,1,5,"(451,902]","(20,7604]"
113,5,6505,1,0,0,1,0,4,"(451,902]","(15188,22772]"
372,2,9019,1,1,0,0,1,11,"(451,902]","(20,7604]"
481,2,3404,1,0,0,1,1,8,"(0,451]","(20,7604]"
470,1,15361,1,1,0,0,0,5,"(1804,2255]","(20,7604]"
346,4,6095,1,1,0,0,0,2,"(451,902]","(7604,15188]"
309,5,8532,1,1,0,0,1,12,"(451,902]","(7604,15188]"
76,6,7848,1,0,0,0,0,1,"(451,902]","(15188,22772]"
776,1,5596,1,1,0,1,1,1,"(451,902]","(20,7604]"
77,4,5396,1,0,0,0,1,6,"(451,902]","(20,7604]"
427,6,5658,1,0,0,0,1,4,"(451,902]","(20,7604]"
742,5,7640,1,1,0,0,0,11,"(451,902]","(20,7604]"
1065,5,4134,1,0,0,1,1,4,"(451,902]","(20,7604]"
552,2,5857,1,0,0,0,1,6,"(451,902]","(20,7604]"
109,1,8146,1,1,0,1,0,8,"(451,902]","(20,7604]"
28,4,4567,1,1,0,0,1,11,"(451,902]","(20,7604]"
369,7,0,0,0,0,1,0,8,,"(20,7604]"
355,2,10742,1,1,0,0,0,3,"(902,1353]","(7604,15188]"
797,6,3190,1,0,0,0,1,10,"(0,451]","(20,7604]"
491,7,0,0,0,0,0,1,6,,"(20,7604]"
1106,2,4458,1,0,0,0,1,8,"(451,902]","(20,7604]"
372,7,0,0,0,0,0,1,8,,"(20,7604]"
184,3,7028,1,1,0,0,0,3,"(451,902]","(20,7604]"
1030,7,0,0,0,0,0,0,1,,"(30356,37940]"
678,2,5714,1,0,0,0,1,3,"(451,902]","(20,7604]"
1111,2,6569,1,1,0,1,1,3,"(451,902]","(20,7604]"
689,7,0,0,0,0,0,0,9,,"(7604,15188]"
374,3,5763,1,0,0,1,0,4,"(451,902]","(20,7604]"
504,5,5932,1,0,0,1,0,7,"(451,902]","(20,7604]"
425,6,1693,1,0,0,0,0,10,"(0,451]","(20,7604]"
942,7,0,0,0,0,0,1,10,,"(20,7604]"
431,7,0,0,0,0,0,0,1,,"(20,7604]"
949,2,3426,1,0,0,0,0,3,"(0,451]","(20,7604]"
1070,3,7873,1,1,0,0,0,5,"(451,902]","(20,7604]"
526,6,6195,1,0,0,0,1,4,"(902,1353]","(20,7604]"
780,6,2583,1,0,0,0,0,2,"(0,451]","(15188,22772]"
207,6,8562,1,0,0,0,0,2,"(902,1353]","(20,7604]"
843,7,0,0,0,0,0,0,4,,"(20,7604]"
974,2,15228,1,1,0,0,1,7,"(1804,2255]","(20,7604]"
185,6,8020,1,0,0,0,0,12,"(451,902]","(20,7604]"
607,5,5770,1,1,0,0,1,5,"(451,902]","(20,7604]"
1014,1,0,0,0,2,1,1,4,,"(20,7604]"
747,2,8969,1,1,0,0,0,1,"(451,902]","(45524,53108]"
552,2,11546,1,1,0,0,1,10,"(902,1353]","(20,7604]"
45,4,5900,1,1,0,0,0,11,"(0,451]","(7604,15188]"
629,1,10760,1,1,0,0,1,11,"(451,902]","(20,7604]"
205,1,5674,1,0,0,0,0,4,"(451,902]","(20,7604]"
332,7,0,0,0,0,0,0,9,,"(20,7604]"
807,7,0,0,0,0,1,0,8,,"(20,7604]"
723,4,9580,1,1,0,0,1,12,"(451,902]","(20,7604]"
815,4,7983,1,1,0,0,1,7,"(451,902]","(20,7604]"
1057,3,6323,1,1,0,0,0,1,"(451,902]","(20,7604]"
7,5,9488,1,1,0,0,0,5,"(902,1353]","(22772,30356]"
82,5,10917,1,1,0,0,1,11,"(902,1353]","(15188,22772]"
599,2,8432,1,1,0,0,0,9,"(451,902]","(20,7604]"
342,4,0,0,1,1,1,1,6,,"(15188,22772]"
300,5,6024,1,0,0,0,1,5,"(451,902]","(20,7604]"
211,2,11311,1,0,0,0,0,3,"(1353,1804]","(20,7604]"
763,2,5671,1,0,0,0,0,5,"(451,902]","(30356,37940]"
550,3,5764,1,1,0,1,0,1,"(451,902]","(20,7604]"
935,7,0,0,0,0,0,0,6,,"(15188,22772]"
982,7,0,0,0,0,0,0,1,,"(15188,22772]"
739,5,10755,1,0,0,1,1,5,"(451,902]","(20,7604]"
766,3,4891,1,0,0,1,0,1,"(0,451]","(7604,15188]"
543,6,1590,1,0,0,0,0,6,"(0,451]","(20,7604]"
606,3,7816,1,1,0,1,0,3,"(451,902]","(20,7604]"
332,6,1607,1,0,0,0,0,7,"(0,451]","(20,7604]"
753,3,10061,1,1,0,0,1,12,"(451,902]","(20,7604]"
222,4,3629,1,0,0,0,0,8,"(451,902]","(20,7604]"
832,5,7688,1,0,0,1,1,10,"(451,902]","(20,7604]"
304,6,5611,1,0,0,0,0,5,"(451,902]","(20,7604]"
876,7,0,0,0,0,0,1,6,,"(15188,22772]"
190,1,9118,1,1,0,0,1,5,"(451,902]","(20,7604]"
506,5,5832,1,0,0,0,1,5,"(451,902]","(20,7604]"
1024,4,7451,1,1,0,0,0,10,"(902,1353]","(20,7604]"
678,2,9173,1,1,0,0,1,7,"(902,1353]","(20,7604]"
308,5,6878,1,0,0,0,1,9,"(451,902]","(20,7604]"
38,3,6274,1,1,0,0,0,11,"(451,902]","(20,7604]"
543,5,1937,1,0,0,0,0,3,"(0,451]","(20,7604]"
532,2,11680,1,1,0,0,0,1,"(902,1353]","(20,7604]"
836,4,6207,1,1,0,0,0,10,"(451,902]","(20,7604]"
789,5,2990,1,1,0,0,0,7,"(0,451]","(7604,15188]"
651,7,0,0,0,0,0,0,8,,"(20,7604]"
701,7,0,0,0,0,0,1,6,,"(20,7604]"
465,4,5771,1,0,0,0,0,5,"(451,902]","(7604,15188]"
885,7,0,0,0,0,0,0,11,,"(20,7604]"
658,4,4466,1,0,0,0,1,6,"(451,902]","(20,7604]"
934,6,6079,1,0,0,0,1,11,"(451,902]","(20,7604]"
210,5,0,0,0,1,0,1,11,,"(20,7604]"
218,5,5404,1,1,0,0,1,7,"(451,902]","(20,7604]"
596,5,4380,1,0,0,1,0,5,"(451,902]","(20,7604]"
935,7,0,0,0,0,0,0,6,,"(15188,22772]"
199,4,5807,1,0,0,0,1,8,"(451,902]","(20,7604]"
972,1,2864,1,0,0,0,0,10,"(0,451]","(7604,15188]"
910,5,6086,1,1,0,0,1,11,"(451,902]","(7604,15188]"
753,1,0,0,0,2,1,1,4,,"(20,7604]"
451,5,5726,1,1,0,0,1,5,"(451,902]","(20,7604]"
442,4,2971,1,0,0,0,1,6,"(0,451]","(20,7604]"
889,4,7326,1,1,0,0,0,4,"(451,902]","(15188,22772]"
11,2,6661,1,0,0,0,1,3,"(902,1353]","(20,7604]"
358,2,11584,1,1,0,0,0,1,"(902,1353]","(20,7604]"
731,5,7140,1,0,0,1,1,8,"(451,902]","(15188,22772]"
601,6,5110,1,0,0,0,1,5,"(451,902]","(7604,15188]"
154,2,9818,1,1,0,0,0,7,"(451,902]","(15188,22772]"
624,1,5451,1,1,0,0,0,3,"(451,902]","(20,7604]"
1051,4,7105,1,1,0,0,1,10,"(902,1353]","(20,7604]"
142,7,0,0,0,0,0,0,2,,"(20,7604]"
135,4,4626,1,0,0,0,1,9,"(451,902]","(20,7604]"
662,1,7804,1,0,0,0,0,9,"(451,902]","(20,7604]"
428,3,6362,1,1,0,0,1,3,"(451,902]","(20,7604]"
375,6,3386,1,0,0,0,1,7,"(0,451]","(15188,22772]"
234,5,12634,1,1,0,1,0,8,"(902,1353]","(20,7604]"
584,1,3629,1,0,0,0,1,4,"(0,451]","(20,7604]"
458,5,8000,1,1,0,1,0,8,"(451,902]","(20,7604]"
398,3,4293,1,0,0,0,1,9,"(451,902]","(20,7604]"
697,7,0,0,0,0,0,1,3,,"(20,7604]"
551,7,0,0,0,0,0,0,6,,"(20,7604]"
969,4,0,0,1,1,0,1,5,,"(20,7604]"
972,1,5729,1,1,0,0,0,1,"(451,902]","(7604,15188]"
849,3,5679,1,0,0,0,0,6,"(451,902]","(20,7604]"
491,6,6602,1,0,0,0,1,7,"(451,902]","(20,7604]"
1089,5,9637,1,0,0,0,0,4,"(902,1353]","(20,7604]"
511,4,4287,1,1,0,0,0,1,"(451,902]","(20,7604]"
678,4,8225,1,0,0,1,1,4,"(451,902]","(20,7604]"
267,2,16899,1,1,0,0,0,12,"(1353,1804]","(20,7604]"
542,2,6889,1,1,0,0,1,9,"(451,902]","(20,7604]"
22,1,0,0,0,2,1,1,4,,"(20,7604]"
814,3,0,0,1,1,0,0,5,,"(22772,30356]"
212,2,6647,1,1,0,0,0,3,"(451,902]","(7604,15188]"
1005,2,6608,1,1,0,0,0,4,"(902,1353]","(20,7604]"
290,5,6794,1,1,0,1,0,8,"(451,902]","(20,7604]"
570,5,4051,1,0,0,0,0,4,"(451,902]","(20,7604]"
440,2,5888,1,1,0,0,1,11,"(451,902]","(20,7604]"
836,7,0,0,0,0,0,0,10,,"(20,7604]"
325,5,6438,1,1,0,0,1,4,"(451,902]","(20,7604]"
445,7,0,0,0,0,0,0,7,,"(20,7604]"
84,5,20529,1,1,0,0,0,12,"(1804,2255]","(7604,15188]"
146,6,5854,1,0,0,0,1,3,"(451,902]","(7604,15188]"
966,2,5410,1,0,0,0,0,7,"(451,902]","(20,7604]"
23,6,5504,1,0,0,0,0,11,"(451,902]","(20,7604]"
254,2,3594,1,1,0,0,1,7,"(0,451]","(20,7604]"
1112,6,8054,1,0,0,0,0,6,"(451,902]","(20,7604]"
1046,3,6030,1,0,0,0,0,1,"(451,902]","(22772,30356]"
549,1,6181,1,1,0,0,0,10,"(451,902]","(20,7604]"
16,7,0,0,0,0,0,0,10,,"(20,7604]"
287,7,0,0,0,0,0,1,6,,"(20,7604]"
523,2,12280,1,0,0,0,0,6,"(1353,1804]","(20,7604]"
471,4,6483,1,0,0,1,1,1,"(451,902]","(20,7604]"
212,7,0,0,0,0,0,0,2,,"(7604,15188]"
782,1,4053,1,0,0,0,1,6,"(451,902]","(20,7604]"
951,3,8598,1,1,0,0,1,5,"(451,902]","(20,7604]"
255,6,6318,1,0,0,0,1,1,"(451,902]","(20,7604]"
321,1,4094,1,0,0,0,1,11,"(0,451]","(7604,15188]"
303,7,0,0,0,0,0,1,8,,"(15188,22772]"
195,5,8372,1,0,0,0,0,10,"(902,1353]","(20,7604]"
751,7,0,0,0,0,0,0,7,,"(20,7604]"
157,2,12111,1,1,0,0,0,9,"(902,1353]","(20,7604]"
273,3,7957,1,1,0,1,0,7,"(451,902]","(7604,15188]"
537,6,5938,1,0,0,0,1,4,"(451,902]","(20,7604]"
781,7,0,0,0,0,0,0,3,,"(20,7604]"
789,5,3016,1,1,0,0,0,7,"(0,451]","(7604,15188]"
1046,4,9395,1,1,0,0,0,9,"(451,902]","(22772,30356]"
827,6,14242,1,0,0,0,0,2,"(1804,2255]","(20,7604]"
96,3,8614,1,1,0,0,1,12,"(451,902]","(7604,15188]"
178,7,0,0,0,0,0,0,8,,"(20,7604]"
302,4,2724,1,0,0,0,1,6,"(0,451]","(20,7604]"
738,1,11083,1,1,0,0,0,6,"(451,902]","(20,7604]"
264,6,5281,1,0,0,0,0,8,"(451,902]","(20,7604]"
953,2,3891,1,0,0,1,1,8,"(451,902]","(15188,22772]"
247,6,8526,1,0,0,0,1,3,"(451,902]","(20,7604]"
947,2,9545,1,1,0,1,1,3,"(902,1353]","(20,7604]"
657,7,0,0,0,0,0,1,2,,"(20,7604]"
1082,7,0,0,0,0,0,0,1,,"(20,7604]"
1023,5,5181,1,0,0,0,1,5,"(451,902]","(20,7604]"
809,4,7694,1,0,0,0,0,10,"(451,902]","(7604,15188]"
464,3,10107,1,1,0,0,0,5,"(902,1353]","(20,7604]"
151,1,10880,1,1,0,0,0,3,"(451,902]","(20,7604]"
159,7,0,0,0,0,0,0,6,,"(7604,15188]"
874,7,0,0,0,0,0,0,4,,"(20,7604]"
812,1,6652,1,0,0,0,0,2,"(451,902]","(20,7604]"
751,6,3815,1,0,0,0,0,1,"(451,902]","(20,7604]"
888,6,8739,1,0,0,0,1,12,"(451,902]","(20,7604]"
999,1,8397,1,0,0,1,1,8,"(451,902]","(7604,15188]"
440,7,0,0,0,0,0,1,3,,"(20,7604]"
1088,1,5360,1,0,0,0,1,9,"(451,902]","(20,7604]"
260,7,0,0,0,0,0,0,9,,"(20,7604]"
539,6,12134,1,0,0,0,1,5,"(902,1353]","(20,7604]"
774,2,5247,1,0,0,0,0,2,"(451,902]","(20,7604]"
608,3,10568,1,1,0,1,1,8,"(902,1353]","(15188,22772]"
564,4,6124,1,0,0,1,1,7,"(451,902]","(20,7604]"
388,1,16635,1,1,0,0,0,10,"(1353,1804]","(20,7604]"
672,4,6061,1,0,0,0,0,3,"(902,1353]","(20,7604]"
602,6,4129,1,0,0,1,1,12,"(0,451]","(20,7604]"
881,2,5781,1,1,0,0,1,7,"(451,902]","(20,7604]"
878,7,0,0,0,0,0,0,3,,"(20,7604]"
407,7,0,0,0,0,0,1,5,,"(20,7604]"
676,1,11610,1,0,1,0,0,5,"(1804,2255]","(20,7604]"
75,4,6509,1,1,0,1,0,8,"(451,902]","(15188,22772]"
538,7,0,0,0,0,0,0,1,,"(20,7604]"
719,6,8635,1,0,0,0,1,12,"(451,902]","(7604,15188]"
706,6,6297,1,0,0,0,1,2,"(451,902]","(7604,15188]"
169,4,0,0,0,0,1,1,8,,"(20,7604]"
691,3,7177,1,1,0,0,1,10,"(451,902]","(20,7604]"
873,5,0,0,1,2,1,0,3,,"(20,7604]"
610,4,3613,1,0,0,0,0,3,"(451,902]","(20,7604]"
579,7,0,0,0,0,0,0,4,,"(15188,22772]"
278,7,0,0,0,0,0,0,4,,"(7604,15188]"
853,2,8432,1,0,0,1,0,9,"(902,1353]","(7604,15188]"
692,6,4220,1,0,0,0,0,1,"(451,902]","(20,7604]"
1113,5,5437,1,0,0,0,0,2,"(451,902]","(7604,15188]"
528,2,9893,1,0,0,0,1,12,"(902,1353]","(15188,22772]"
274,4,5725,1,0,0,0,1,7,"(902,1353]","(20,7604]"
974,7,0,0,0,0,0,1,9,,"(20,7604]"
230,6,8169,1,0,0,0,0,5,"(902,1353]","(20,7604]"
701,1,4595,1,0,0,0,1,1,"(451,902]","(20,7604]"
96,5,5302,1,1,0,0,1,9,"(451,902]","(7604,15188]"
1032,2,12603,1,1,0,0,1,4,"(902,1353]","(20,7604]"
738,3,8153,1,0,0,0,0,4,"(451,902]","(20,7604]"
660,1,0,0,0,1,0,1,5,,"(20,7604]"
961,1,8549,1,1,0,1,0,4,"(451,902]","(7604,15188]"
372,3,10047,1,1,0,1,1,7,"(451,902]","(20,7604]"
152,1,4803,1,0,0,1,0,7,"(451,902]","(20,7604]"
409,4,5270,1,0,0,1,1,10,"(451,902]","(20,7604]"
737,1,12707,1,1,0,0,1,12,"(1353,1804]","(20,7604]"
404,2,4434,1,0,0,0,1,3,"(451,902]","(20,7604]"
591,6,3717,1,0,0,0,1,3,"(0,451]","(20,7604]"
623,2,6602,1,0,0,0,1,5,"(451,902]","(20,7604]"
348,1,9237,1,1,0,0,1,1,"(451,902]","(15188,22772]"
240,2,3932,1,0,0,1,0,7,"(0,451]","(20,7604]"
62,4,6140,1,0,0,0,0,2,"(451,902]","(20,7604]"
769,5,9803,1,0,0,0,1,3,"(2706,3157]","(20,7604]"
510,6,5578,1,0,0,0,0,8,"(451,902]","(7604,15188]"
343,4,7884,1,1,0,0,1,9,"(451,902]","(15188,22772]"
