Store,DayOfWeek,Month,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Promo2,CompetitionDistance_binned
676,2,4,9270,2001,1,1,0,0,0,"(1405,1415]"
396,4,1,11826,1342,1,1,0,0,0,"(22525,23375]"
707,2,11,10966,1198,1,1,0,0,0,"(2895,2905]"
293,5,5,6226,786,1,0,0,1,0,"(135,145]"
746,7,3,0,0,0,0,0,0,1,"(4315,4345]"
819,3,11,4224,433,1,0,0,0,0,"(715,725]"
168,6,7,4473,446,1,0,0,0,0,"(12510,12655]"
376,2,9,6283,796,1,0,0,0,0,"(155,165]"
287,4,3,10640,1031,1,1,0,1,1,"(2730,2755]"
543,7,10,0,0,0,0,0,0,0,"(1075,1085]"
426,2,5,5996,704,1,1,0,0,0,"(245,255]"
411,1,3,13254,912,1,1,0,0,0,"(8430,8470]"
487,5,4,7655,795,1,1,0,0,1,"(2175,2185]"
698,3,7,15871,1886,1,0,0,0,0,"(1785,1815]"
84,4,1,10881,1175,1,1,0,0,0,"(11745,11825]"
830,2,1,7179,609,1,1,0,0,1,"(6310,6325]"
153,1,9,5827,588,1,0,0,0,1,"(16225,16385]"
25,3,12,13358,1768,1,1,0,0,0,"(425,435]"
852,3,6,3823,512,1,0,0,0,1,"(930,950]"
232,4,2,3825,336,1,1,0,1,1,"(13550,13795]"
477,6,11,6377,466,1,0,0,0,1,"(765,775]"
132,7,3,0,0,0,0,0,0,1,"(1015,1050]"
168,4,2,6876,747,1,0,0,0,0,"(12510,12655]"
1058,4,9,5264,589,1,0,0,0,1,"(175,185]"
566,7,4,0,0,0,0,0,0,1,"(3605,3630]"
51,5,5,8414,567,1,1,0,0,1,"(10510,10585]"
886,5,1,7184,665,1,1,0,0,0,"(11825,12455]"
149,3,5,6014,473,1,1,0,0,1,"(2600,2615]"
310,2,5,8992,786,1,1,0,0,1,"(2285,2295]"
12,7,10,0,0,0,0,0,0,1,"(1065,1075]"
1008,2,4,7085,835,1,1,0,1,0,"(25,35]"
16,3,6,9548,987,1,1,0,1,0,"(3260,3280]"
486,1,6,0,0,0,0,1,0,1,"(2305,2325]"
55,5,6,4799,586,1,0,0,0,0,"(715,725]"
324,1,4,10260,1173,1,1,0,0,1,"(13135,13155]"
348,7,5,0,0,0,0,0,0,1,"(16455,16625]"
276,7,3,0,0,0,0,0,0,1,"(2955,2965]"
605,2,4,6336,477,1,0,0,1,1,"(10245,10380]"
114,3,2,5670,585,1,1,0,1,1,"(4500,4515]"
779,5,2,6930,751,1,0,0,1,0,"(16980,17195]"
108,1,6,12793,980,1,1,0,0,0,"(2185,2195]"
1075,2,5,12106,1106,1,1,0,0,0,"(1405,1415]"
848,7,11,0,0,0,0,0,0,1,"(365,375]"
906,7,9,0,0,0,0,0,0,0,"(85,95]"
586,2,4,14415,2333,1,0,0,1,0,"(245,255]"
214,5,9,9289,740,1,1,0,0,1,"(8600,8660]"
759,7,12,0,0,0,0,0,0,1,"(105,115]"
589,7,10,0,0,0,0,0,0,1,"(355,365]"
679,2,7,11139,1069,1,1,0,1,0,"(4135,4145]"
984,3,8,6830,766,1,1,0,1,1,"(435,445]"
729,6,5,10205,1063,1,0,0,0,0,"(8975,8985]"
706,3,4,8342,699,1,1,0,0,1,"(7805,7845]"
964,2,7,6145,989,1,0,0,0,1,"(265,275]"
863,5,4,0,0,0,1,2,1,0,"(21170,21800]"
1022,4,10,7528,840,1,1,0,0,0,"(1505,1525]"
499,6,5,5906,850,1,0,0,0,1,"(445,455]"
597,6,12,3667,547,1,0,0,0,1,"(145,155]"
468,7,10,0,0,0,0,0,0,0,"(5240,5295]"
1,7,1,0,0,0,0,0,0,0,"(1265,1275]"
702,5,5,4086,346,1,0,0,1,1,"(8545,8600]"
450,5,8,7443,941,1,0,0,1,1,"(5770,5815]"
1014,1,6,11428,1366,1,0,0,0,1,"(205,215]"
1017,6,8,3883,667,1,0,0,0,0,"(105,115]"
472,7,12,0,0,0,0,0,0,0,"(5025,5050]"
467,4,10,12782,1574,1,1,0,1,0,"(20325,20630]"
923,5,9,5601,661,1,1,0,0,0,"(275,285]"
682,2,11,15216,2172,1,1,0,0,0,"(145,155]"
1063,5,7,2903,432,1,0,0,1,0,"(6085,6260]"
456,4,2,5773,898,1,1,0,0,0,"(135,145]"
34,5,11,7441,1032,1,1,0,0,0,"(2235,2250]"
317,4,1,4550,454,1,1,0,0,1,"(3135,3145]"
1089,7,4,0,0,0,0,0,0,0,"(5170,5240]"
108,2,7,10181,747,1,0,0,0,0,"(2185,2195]"
472,7,3,0,0,0,0,0,0,0,"(5025,5050]"
539,1,5,13622,1286,1,1,0,0,1,"(765,775]"
112,3,2,6942,813,1,1,0,0,0,"(1625,1645]"
767,7,11,0,0,0,0,0,0,0,"(13000,13110]"
483,3,12,4727,641,1,0,0,0,1,"(2305,2325]"
62,2,7,8604,887,1,1,0,1,0,"(2045,2055]"
283,7,2,0,0,0,0,0,0,1,"(2250,2265]"
1046,3,5,8504,675,1,1,0,1,0,"(28360,29970]"
604,6,6,7158,560,1,0,0,0,0,"(10920,11035]"
912,7,1,0,0,0,0,0,0,0,"(3075,3105]"
308,5,4,7480,830,1,0,0,0,1,"(1065,1075]"
953,3,2,5580,548,1,1,0,0,1,"(19740,19835]"
800,5,12,6865,574,1,1,0,0,0,"(2010,2025]"
194,2,4,3872,341,1,1,0,0,1,"(16865,16980]"
989,6,5,3423,357,1,0,0,0,1,"(1625,1645]"
1073,6,1,4267,533,1,0,0,0,1,"(1705,1720]"
703,5,10,3538,392,1,1,0,0,0,"(75,85]"
302,6,10,3447,316,1,0,0,0,1,"(2185,2195]"
540,5,4,4994,362,1,0,0,0,1,"(805,825]"
772,3,2,3414,482,1,0,0,0,0,"(1845,1855]"
972,3,1,3378,389,1,1,0,0,0,"(14885,15000]"
43,2,10,7524,634,1,1,0,1,1,"(4875,4925]"
793,6,8,3630,398,1,0,0,0,0,"(2705,2715]"
1015,5,4,5524,512,1,0,0,1,1,"(9810,10030]"
138,4,1,0,0,0,0,1,1,0,"(25065,25395]"
393,1,10,7859,738,1,1,0,1,0,"(4795,4830]"
1036,4,4,5194,492,1,1,0,0,1,"(9495,9570]"
128,3,9,6011,559,1,0,0,0,1,"(1995,2010]"
558,4,6,3487,487,1,1,0,1,0,"(2965,3025]"
944,6,6,8208,1297,1,0,0,0,0,"(1660,1685]"
423,2,3,7607,1402,1,0,0,0,0,"(1265,1275]"
452,1,7,7456,600,1,1,0,1,1,"(1845,1855]"
924,7,4,0,0,0,0,0,0,1,"(6380,6445]"
611,4,8,5895,504,1,1,0,1,1,"(8065,8085]"
834,1,7,4966,649,1,0,0,1,0,"(3455,3480]"
144,2,2,6289,629,1,0,0,0,0,"(16455,16625]"
20,7,3,0,0,0,0,0,0,1,"(2335,2355]"
164,7,2,0,0,0,0,0,0,1,"(1155,1165]"
159,3,3,5195,564,1,0,0,0,0,"(8470,8545]"
1006,1,11,5911,839,1,0,0,0,1,"(3880,3895]"
1081,2,9,7277,1111,1,1,0,0,0,"(395,405]"
609,4,3,3840,465,1,0,0,0,0,"(2065,2080]"
905,7,7,0,0,0,0,0,0,0,"(85,95]"
127,7,9,0,0,0,0,0,0,1,"(1345,1355]"
728,7,9,0,0,0,0,0,0,1,"(13795,14015]"
608,7,12,0,0,0,0,0,0,1,"(18265,18575]"
327,2,5,8365,993,1,1,0,0,0,"(1380,1395]"
640,7,6,0,0,0,0,0,0,0,"(8010,8065]"
1004,1,7,8116,614,1,1,0,0,1,"(965,975]"
1010,6,9,9234,884,1,0,0,0,1,"(4600,4655]"
766,1,4,9094,673,1,1,0,0,0,"(9810,10030]"
1108,4,7,7301,727,1,1,0,0,0,"(535,545]"
319,6,9,4662,576,1,0,0,0,1,"(565,575]"
222,7,11,0,0,0,0,0,0,0,"(2155,2175]"
959,5,2,8938,878,1,0,0,0,0,"(1050,1065]"
588,3,9,5221,653,1,0,0,0,0,"(15715,15745]"
253,2,12,11159,1089,1,1,0,0,1,"(245,255]"
921,1,12,9880,1192,1,0,0,0,0,"(835,845]"
471,5,10,7554,681,1,0,0,0,1,"(5295,5335]"
926,2,3,14540,817,1,1,0,1,1,"(5145,5170]"
697,4,7,11477,945,1,1,0,1,1,"(3775,3815]"
684,5,4,0,0,0,1,2,1,1,"(675,685]"
453,4,7,11732,1353,1,1,0,1,0,"(53295,75860]"
351,3,10,6256,536,1,1,0,0,1,"(5240,5295]"
907,3,11,5560,689,1,0,0,0,0,"(245,255]"
1106,6,1,2819,330,1,0,0,0,1,"(5295,5335]"
271,7,9,0,0,0,0,0,0,1,"(415,425]"
474,7,10,0,0,0,0,0,0,1,"(14715,14885]"
826,7,9,0,0,0,0,0,0,0,"(7955,8010]"
677,7,3,0,0,0,0,0,0,1,"(1735,1785]"
726,6,5,4678,502,1,0,0,0,0,"(37520,40700]"
196,6,5,4048,599,1,0,0,0,1,"(3815,3855]"
113,5,4,6505,633,1,0,0,1,0,"(20785,21170]"
372,2,11,9019,729,1,1,0,0,1,"(4875,4925]"
481,2,8,3404,346,1,0,0,1,1,"(7315,7495]"
470,1,5,15361,1849,1,1,0,0,0,"(45,55]"
346,4,2,6095,563,1,1,0,0,0,"(8085,8125]"
309,5,12,8532,684,1,1,0,0,1,"(8705,8820]"
76,6,1,7848,815,1,0,0,0,0,"(19835,20005]"
776,1,1,5596,651,1,1,0,1,1,"(695,705]"
77,4,6,5396,520,1,0,0,0,1,"(1085,1095]"
427,6,4,5658,654,1,0,0,0,1,"(65,75]"
742,5,11,7640,901,1,1,0,0,0,"(4375,4390]"
1065,5,4,4134,495,1,0,0,1,1,"(1285,1295]"
552,2,6,5857,640,1,0,0,0,1,"(4245,4265]"
109,1,8,8146,851,1,1,0,1,0,"(3295,3325]"
28,4,11,4567,529,1,1,0,0,1,"(1195,1205]"
369,7,8,0,0,0,0,0,1,0,"(5835,5880]"
355,2,3,10742,1282,1,1,0,0,0,"(9715,9745]"
797,6,10,3190,343,1,0,0,0,1,"(2080,2095]"
491,7,6,0,0,0,0,0,0,1,"(4655,4690]"
1106,2,8,4458,566,1,0,0,0,1,"(5295,5335]"
372,7,8,0,0,0,0,0,0,1,"(4875,4925]"
184,3,3,7028,646,1,1,0,0,0,"(3545,3565]"
1030,7,1,0,0,0,0,0,0,0,"(34665,37520]"
678,2,3,5714,721,1,0,0,0,1,"(3245,3260]"
1111,2,3,6569,594,1,1,0,1,1,"(1885,1905]"
689,7,9,0,0,0,0,0,0,0,"(15000,15045]"
374,3,4,5763,759,1,0,0,1,0,"(1145,1155]"
504,5,7,5932,854,1,0,0,1,0,"(805,825]"
425,6,10,1693,253,1,0,0,0,0,"(1455,1465]"
942,7,10,0,0,0,0,0,0,1,"(6700,6865]"
431,7,1,0,0,0,0,0,0,0,"(4515,4545]"
949,2,3,3426,367,1,0,0,0,0,"(865,885]"
1070,3,5,7873,893,1,1,0,0,0,"(395,405]"
526,6,4,6195,950,1,0,0,0,1,"(115,125]"
780,6,2,2583,299,1,0,0,0,0,"(18105,18265]"
207,6,2,8562,1030,1,0,0,0,0,"(6865,6895]"
843,7,4,0,0,0,0,0,0,0,"(55,65]"
974,2,7,15228,1841,1,1,0,0,1,"(145,155]"
185,6,12,8020,552,1,0,0,0,0,"(1855,1865]"
607,5,5,5770,595,1,1,0,0,1,"(345,355]"
1014,1,4,0,0,0,0,2,1,1,"(205,215]"
747,2,1,8969,746,1,1,0,0,0,"(40700,47460]"
552,2,10,11546,903,1,1,0,0,1,"(4245,4265]"
45,4,11,5900,437,1,1,0,0,0,"(9655,9715]"
629,1,11,10760,899,1,1,0,0,1,"(505,515]"
205,1,4,5674,807,1,0,0,0,0,"(105,115]"
332,7,9,0,0,0,0,0,0,0,"(1815,1845]"
807,7,8,0,0,0,0,0,1,0,"(3865,3880]"
723,4,12,9580,727,1,1,0,0,1,"(5585,5750]"
815,4,7,7983,666,1,1,0,0,1,"(585,595]"
1057,3,1,6323,576,1,1,0,0,0,"(3205,3245]"
7,5,5,9488,1025,1,1,0,0,0,"(23375,24265]"
82,5,11,10917,979,1,1,0,0,1,"(22370,22415]"
599,2,9,8432,737,1,1,0,0,0,"(575,585]"
342,4,6,0,0,0,1,1,1,1,"(15745,16195]"
300,5,5,6024,793,1,0,0,0,1,"(115,125]"
211,2,3,11311,1412,1,0,0,0,0,"(345,355]"
763,2,5,5671,583,1,0,0,0,0,"(32035,32695]"
550,3,1,5764,471,1,1,0,1,0,"(45,55]"
935,7,6,0,0,0,0,0,0,0,"(22340,22370]"
982,7,1,0,0,0,0,0,0,0,"(21800,22340]"
739,5,5,10755,813,1,0,0,1,1,"(2755,2775]"
766,3,1,4891,447,1,0,0,1,0,"(9810,10030]"
543,6,6,1590,142,1,0,0,0,0,"(1075,1085]"
606,3,3,7816,769,1,1,0,1,0,"(2250,2265]"
332,6,7,1607,232,1,0,0,0,0,"(1815,1845]"
753,3,12,10061,816,1,1,0,0,1,"(535,545]"
222,4,8,3629,501,1,0,0,0,0,"(2155,2175]"
832,5,10,7688,692,1,0,0,1,1,"(5050,5075]"
304,6,5,5611,823,1,0,0,0,0,"(1945,1975]"
876,7,6,0,0,0,0,0,0,1,"(21170,21800]"
190,1,5,9118,769,1,1,0,0,1,"(1465,1475]"
506,5,5,5832,732,1,0,0,0,1,"(1845,1855]"
1024,4,10,7451,930,1,1,0,0,0,"(1985,1995]"
678,2,7,9173,1011,1,1,0,0,1,"(3245,3260]"
308,5,9,6878,795,1,0,0,0,1,"(1065,1075]"
38,3,11,6274,485,1,1,0,0,0,"(1085,1095]"
543,5,3,1937,202,1,0,0,0,0,"(1075,1085]"
532,2,1,11680,1330,1,1,0,0,0,"(1065,1075]"
836,4,10,6207,754,1,1,0,0,0,"(2715,2730]"
789,5,7,2990,427,1,1,0,0,0,"(9745,9780]"
651,7,8,0,0,0,0,0,0,0,"(195,205]"
701,7,6,0,0,0,0,0,0,1,"(1440,1455]"
465,4,5,5771,475,1,0,0,0,0,"(10770,10920]"
885,7,11,0,0,0,0,0,0,0,"(475,485]"
658,4,6,4466,501,1,0,0,0,1,"(515,525]"
934,6,11,6079,552,1,0,0,0,1,"(5415,5465]"
210,5,11,0,0,0,0,1,0,1,"(965,975]"
218,5,7,5404,789,1,1,0,0,1,"(635,645]"
596,5,5,4380,709,1,0,0,1,0,"(285,295]"
935,7,6,0,0,0,0,0,0,0,"(22340,22370]"
199,4,8,5807,524,1,0,0,0,1,"(6325,6380]"
972,1,10,2864,355,1,0,0,0,0,"(14885,15000]"
910,5,11,6086,649,1,1,0,0,1,"(12455,12510]"
753,1,4,0,0,0,0,2,1,1,"(535,545]"
451,5,5,5726,502,1,1,0,0,1,"(2450,2465]"
442,4,6,2971,362,1,0,0,0,1,"(495,505]"
889,4,4,7326,726,1,1,0,0,0,"(18655,18690]"
11,2,3,6661,997,1,0,0,0,1,"(950,965]"
358,2,1,11584,1230,1,1,0,0,0,"(2885,2895]"
731,5,8,7140,819,1,0,0,1,1,"(15155,15295]"
601,6,5,5110,464,1,0,0,0,1,"(8205,8255]"
154,2,7,9818,787,1,1,0,0,0,"(16385,16455]"
624,1,3,5451,468,1,1,0,0,0,"(6895,6925]"
1051,4,10,7105,957,1,1,0,0,1,"(195,205]"
142,7,2,0,0,0,0,0,0,0,"(1085,1095]"
135,4,9,4626,468,1,0,0,0,1,"(5170,5240]"
662,1,9,7804,764,1,0,0,0,0,"(1065,1075]"
428,3,3,6362,514,1,1,0,0,1,"(2955,2965]"
375,6,7,3386,308,1,0,0,0,1,"(15705,15715]"
234,5,8,12634,1100,1,1,0,1,0,"(4365,4375]"
584,1,4,3629,368,1,0,0,0,1,"(1355,1365]"
458,5,8,8000,710,1,1,0,1,0,"(3375,3400]"
398,3,9,4293,539,1,0,0,0,1,"(1535,1550]"
697,7,3,0,0,0,0,0,0,1,"(3775,3815]"
551,7,6,0,0,0,0,0,0,0,"(2185,2195]"
969,4,5,0,0,0,1,1,0,1,"(595,605]"
972,1,1,5729,539,1,1,0,0,0,"(14885,15000]"
849,3,6,5679,719,1,0,0,0,0,"(4985,5015]"
491,6,7,6602,611,1,0,0,0,1,"(4655,4690]"
1089,5,4,9637,981,1,0,0,0,0,"(5170,5240]"
511,4,1,4287,672,1,1,0,0,0,"(2055,2065]"
678,4,4,8225,824,1,0,0,1,1,"(3245,3260]"
267,2,12,16899,1739,1,1,0,0,0,"(2450,2465]"
542,2,9,6889,571,1,1,0,0,1,"(7265,7285]"
22,1,4,0,0,0,0,2,1,1,"(1015,1050]"
814,3,5,0,0,0,1,1,0,0,"(24265,25065]"
212,2,3,6647,464,1,1,0,0,0,"(15045,15155]"
1005,2,4,6608,1009,1,1,0,0,0,"(6475,6510]"
290,5,8,6794,657,1,1,0,1,0,"(4145,4155]"
570,5,4,4051,643,1,0,0,0,0,"(175,185]"
440,2,11,5888,639,1,1,0,0,1,"(3895,3905]"
836,7,10,0,0,0,0,0,0,0,"(2715,2730]"
325,5,4,6438,660,1,1,0,0,1,"(345,355]"
445,7,7,0,0,0,0,0,0,0,"(235,245]"
84,5,12,20529,1994,1,1,0,0,0,"(11745,11825]"
146,6,3,5854,638,1,0,0,0,1,"(8010,8065]"
966,2,7,5410,587,1,0,0,0,0,"(750,765]"
23,6,11,5504,513,1,0,0,0,0,"(4050,4070]"
254,2,7,3594,271,1,1,0,0,1,"(325,335]"
1112,6,6,8054,722,1,0,0,0,0,"(1875,1885]"
1046,3,1,6030,539,1,0,0,0,0,"(28360,29970]"
549,1,10,6181,700,1,1,0,0,0,"(2325,2335]"
16,7,10,0,0,0,0,0,0,0,"(3260,3280]"
287,7,6,0,0,0,0,0,0,1,"(2730,2755]"
523,2,6,12280,1493,1,0,0,0,0,"(45,55]"
471,4,1,6483,571,1,0,0,1,1,"(5295,5335]"
212,7,2,0,0,0,0,0,0,0,"(15045,15155]"
782,1,6,4053,458,1,0,0,0,1,"(5370,5415]"
951,3,5,8598,753,1,1,0,0,1,"(705,715]"
255,6,1,6318,721,1,0,0,0,1,"(4600,4655]"
321,1,11,4094,417,1,0,0,0,1,"(8125,8165]"
303,7,8,0,0,0,0,0,0,1,"(15385,15595]"
195,5,10,8372,1128,1,0,0,0,0,"(215,225]"
751,7,7,0,0,0,0,0,0,0,"(645,655]"
157,2,9,12111,1166,1,1,0,0,0,"(2925,2955]"
273,3,7,7957,735,1,1,0,1,0,"(8470,8545]"
537,6,4,5938,639,1,0,0,0,1,"(595,605]"
781,7,3,0,0,0,0,0,0,0,"(625,635]"
789,5,7,3016,441,1,1,0,0,0,"(9745,9780]"
1046,4,9,9395,734,1,1,0,0,0,"(28360,29970]"
827,6,2,14242,1838,1,0,0,0,0,"(245,255]"
96,3,12,8614,753,1,1,0,0,1,"(8705,8820]"
178,7,8,0,0,0,0,0,0,0,"(1705,1720]"
302,4,6,2724,255,1,0,0,0,1,"(2185,2195]"
738,1,6,11083,836,1,1,0,0,0,"(5965,6085]"
264,6,8,5281,727,1,0,0,0,0,"(175,185]"
953,2,8,3891,473,1,0,0,1,1,"(19740,19835]"
247,6,3,8526,705,1,0,0,0,1,"(65,75]"
947,2,3,9545,1155,1,1,0,1,1,"(455,465]"
657,7,2,0,0,0,0,0,0,1,"(75,85]"
1082,7,1,0,0,0,0,0,0,0,"(435,445]"
1023,5,5,5181,604,1,0,0,0,1,"(3730,3745]"
809,4,10,7694,705,1,0,0,0,0,"(12735,12895]"
464,3,5,10107,1134,1,1,0,0,0,"(515,525]"
151,1,3,10880,832,1,1,0,0,0,"(4345,4365]"
159,7,6,0,0,0,0,0,0,0,"(8470,8545]"
874,7,4,0,0,0,0,0,0,0,"(3205,3245]"
812,1,2,6652,873,1,0,0,0,0,"(2570,2600]"
751,6,1,3815,575,1,0,0,0,0,"(645,655]"
888,6,12,8739,880,1,0,0,0,1,"(4435,4455]"
999,1,8,8397,673,1,0,0,1,1,"(15045,15155]"
440,7,3,0,0,0,0,0,0,1,"(3895,3905]"
1088,1,9,5360,512,1,0,0,0,1,"(4285,4315]"
260,7,9,0,0,0,0,0,0,0,"(535,545]"
539,6,5,12134,1184,1,0,0,0,1,"(765,775]"
774,2,2,5247,754,1,0,0,0,0,"(635,645]"
608,3,8,10568,1070,1,1,0,1,1,"(18265,18575]"
564,4,7,6124,517,1,0,0,1,1,"(6510,6590]"
388,1,10,16635,1518,1,1,0,0,0,"(2250,2265]"
672,4,3,6061,1005,1,0,0,0,0,"(235,245]"
602,6,12,4129,429,1,0,0,1,1,"(2705,2715]"
881,2,7,5781,865,1,1,0,0,1,"(175,185]"
878,7,3,0,0,0,0,0,0,0,"(1095,1105]"
407,7,5,0,0,0,0,0,0,1,"(5880,5925]"
676,1,5,11610,1970,1,0,1,0,0,"(1405,1415]"
75,4,8,6509,688,1,1,0,1,0,"(22415,22525]"
538,7,1,0,0,0,0,0,0,0,"(985,995]"
719,6,12,8635,739,1,0,0,0,1,"(8165,8205]"
706,6,2,6297,556,1,0,0,0,1,"(7805,7845]"
169,4,8,0,0,0,0,0,1,1,"(975,985]"
691,3,10,7177,542,1,1,0,0,1,"(3025,3045]"
873,5,3,0,0,0,1,2,1,0,"(2025,2045]"
610,4,3,3613,471,1,0,0,0,0,"(655,665]"
579,7,4,0,0,0,0,0,0,0,"(20785,21170]"
278,7,4,0,0,0,0,0,0,0,"(9245,9310]"
853,2,9,8432,1061,1,0,0,1,0,"(14015,14085]"
692,6,1,4220,531,1,0,0,0,0,"(35,45]"
1113,5,2,5437,677,1,0,0,0,0,"(9245,9310]"
528,2,12,9893,959,1,0,0,0,1,"(20325,20630]"
274,4,7,5725,1260,1,0,0,0,1,"(3630,3670]"
974,7,9,0,0,0,0,0,0,1,"(145,155]"
230,6,5,8169,984,1,0,0,0,0,"(6625,6685]"
701,1,1,4595,598,1,0,0,0,1,"(1440,1455]"
96,5,9,5302,561,1,1,0,0,1,"(8705,8820]"
1032,2,4,12603,1276,1,1,0,0,1,"(265,275]"
738,3,4,8153,645,1,0,0,0,0,"(5965,6085]"
660,1,5,0,0,0,0,1,0,1,"(1195,1205]"
961,1,4,8549,793,1,1,0,1,0,"(9395,9495]"
372,3,7,10047,733,1,1,0,1,1,"(4875,4925]"
152,1,7,4803,601,1,0,0,1,0,"(1735,1785]"
409,4,10,5270,499,1,0,0,1,1,"(835,845]"
737,1,12,12707,1402,1,1,0,0,1,"(95,105]"
404,2,3,4434,613,1,0,0,0,1,"(1415,1425]"
591,6,3,3717,338,1,0,0,0,1,"(3325,3345]"
623,2,5,6602,841,1,0,0,0,1,"(4070,4095]"
348,1,1,9237,724,1,1,0,0,1,"(16455,16625]"
240,2,7,3932,402,1,0,0,1,0,"(1105,1115]"
62,4,2,6140,758,1,0,0,0,0,"(2045,2055]"
769,5,3,9803,2957,1,0,0,0,1,"(835,845]"
510,6,8,5578,559,1,0,0,0,0,"(8255,8350]"
343,4,9,7884,746,1,1,0,0,1,"(18645,18655]"
58,4,6,6020,491,1,1,0,0,1,"(7315,7495]"
126,6,3,4471,449,1,0,0,0,1,"(3360,3375]"
476,5,6,5931,680,1,0,0,0,0,"(8255,8350]"
718,1,8,9587,973,1,1,0,0,0,"(1095,1105]"
488,1,2,5626,505,1,1,0,0,0,"(2885,2895]"
723,1,11,4744,468,1,0,0,0,1,"(5585,5750]"
1105,3,3,3052,340,1,1,0,0,1,"(325,335]"
62,7,11,0,0,0,0,0,0,0,"(2045,2055]"
408,2,6,5816,523,1,1,0,0,1,"(1550,1575]"
978,7,6,0,0,0,0,0,0,0,"(3880,3895]"
439,4,9,6430,810,1,1,0,0,0,"(1345,1355]"
330,7,2,0,0,0,0,0,0,1,"(365,375]"
4,1,8,10919,1513,1,0,0,0,0,"(615,625]"
210,7,11,0,0,0,0,0,0,1,"(965,975]"
771,2,9,4949,585,1,0,0,1,0,"(20630,20785]"
602,4,1,7836,653,1,1,0,0,1,"(2705,2715]"
427,2,4,5769,704,1,0,0,1,1,"(65,75]"
11,1,12,11656,1568,1,0,0,1,1,"(950,965]"
267,2,12,9437,1118,1,0,0,0,0,"(2450,2465]"
453,7,4,2077,287,1,0,0,0,0,"(53295,75860]"
893,5,6,5333,743,1,0,0,1,1,"(125,135]"
331,6,6,3523,455,1,0,0,0,1,"(665,675]"
301,2,9,6309,689,1,1,0,0,0,"(4500,4515]"
227,3,9,6256,551,1,1,0,0,0,"(2355,2375]"
957,7,8,0,0,0,0,0,0,0,"(1415,1425]"
1003,3,10,5309,645,1,0,0,1,1,"(165,175]"
221,2,2,6093,558,1,1,0,0,0,"(13360,13550]"
813,5,1,6281,720,1,1,0,0,0,"(1550,1575]"
979,4,1,5437,587,1,0,0,0,1,"(2265,2275]"
688,6,11,1411,147,1,0,0,0,1,"(18735,19060]"
495,4,5,6612,479,1,1,0,0,1,"(5465,5585]"
653,4,7,4501,397,1,0,0,1,1,"(7495,7535]"
210,7,1,0,0,0,0,0,0,1,"(965,975]"
533,6,5,6721,616,1,0,0,0,0,"(5925,5965]"
771,3,3,7901,766,1,1,0,1,0,"(20630,20785]"
1081,2,11,9136,1294,1,1,0,0,0,"(395,405]"
482,1,9,6930,863,1,0,0,0,0,"(2520,2570]"
481,6,2,4639,473,1,0,0,0,1,"(7315,7495]"
744,5,4,0,0,0,1,2,1,1,"(1365,1380]"
332,4,10,0,0,0,0,1,0,0,"(1815,1845]"
957,6,5,4445,479,1,0,0,0,0,"(1415,1425]"
540,7,4,0,0,0,0,0,0,1,"(805,825]"
686,6,5,2529,312,1,0,0,0,0,"(20005,20325]"
731,4,12,8077,806,1,0,0,0,1,"(15155,15295]"
982,4,7,7318,689,1,0,0,0,0,"(21800,22340]"
499,1,6,7046,852,1,1,0,0,1,"(445,455]"
718,3,12,5038,525,1,0,0,1,0,"(1095,1105]"
887,4,12,9583,735,1,1,0,0,1,"(19505,19740]"
104,7,5,0,0,0,0,0,0,0,"(385,395]"
534,1,1,10533,700,1,1,0,0,1,"(1195,1205]"
601,4,2,4829,379,1,1,0,0,1,"(8205,8255]"
544,3,7,16718,1926,1,1,0,1,1,"(245,255]"
63,1,2,8183,682,1,1,0,0,1,"(3670,3730]"
1104,1,3,4174,363,1,0,0,0,1,"(255,265]"
582,4,4,8911,1099,1,1,0,1,0,"(115,125]"
465,3,5,9188,681,1,1,0,0,0,"(10770,10920]"
482,5,1,7794,859,1,1,0,0,0,"(2520,2570]"
33,6,1,7039,716,1,0,0,0,0,"(1315,1330]"
870,4,11,6389,886,1,1,0,0,0,"(775,790]"
187,5,11,7187,941,1,1,0,0,0,"(19060,19365]"
834,3,4,4433,544,1,0,0,0,0,"(3455,3480]"
9,5,2,6381,582,1,1,0,0,0,"(2025,2045]"
497,7,4,0,0,0,0,0,0,0,"(1605,1615]"
336,2,5,17694,2301,1,1,0,0,0,"(185,195]"
826,3,8,7330,656,1,0,0,1,0,"(7955,8010]"
550,5,9,6423,550,1,1,0,0,0,"(45,55]"
587,3,4,7534,563,1,0,0,0,1,"(325,335]"
1065,1,1,3628,480,1,0,0,0,1,"(1285,1295]"
915,1,2,7889,550,1,1,0,0,1,"(645,655]"
784,3,3,6945,804,1,0,0,0,1,"(555,565]"
705,4,8,6333,808,1,0,0,1,1,"(4135,4145]"
137,1,3,12091,1209,1,1,0,1,1,"(1720,1735]"
251,7,7,0,0,0,0,0,0,0,"(335,345]"
269,4,11,7039,1089,1,0,0,0,0,"(55,65]"
349,2,12,11768,1183,1,0,0,1,0,"(1485,1505]"
1085,1,4,6077,678,1,0,0,0,0,"(4000,4035]"
420,3,6,4366,446,1,0,0,1,1,"(245,255]"
808,2,6,5483,490,1,0,0,0,1,"(18575,18645]"
769,6,3,11878,3405,1,0,0,0,1,"(835,845]"
1080,6,5,10762,914,1,0,0,0,1,"(2400,2425]"
